ActivePositions@Holders@Shares
Increased Positions@419@22,964,066
Decreased Positions@376@22,565,017
Held Positions@91@159,511,119
Total Institutional Shares@886@205,040,202
New Positions@118@5,934,446
Sold Out Positions@97@2,749,297
