ActivePositions@Holders@Shares
Increased Positions@331@29,136,032
Decreased Positions@452@28,300,010
Held Positions@96@148,389,916
Total Institutional Shares@879@205,825,958
New Positions@72@4,370,883
Sold Out Positions@166@6,174,584
