Date@Items@documentLink
2020-05-19@['Item 1.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/743988/000162828020008031/xilinx8-k5192020.htm
2020-05-12@['Item 1.01', 'Item 5.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/743988/000162828020007890/xlnx8-k51520.htm
2020-05-06@['Item 5.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/743988/000074398820000021/a8-kfiling05x08x20.htm
2020-04-22@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/743988/000074398820000016/a8-kfiling04x22x20.htm
2020-04-09@['Item 5.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/743988/000074398820000013/a8-kfiling04x09x20.htm
2020-01-28@['Item 2.02', 'Item 2.05', 'Item 9.01']@/ix?doc=/Archives/edgar/data/743988/000074398820000007/a8-kfiling01x28x20.htm
2019-10-22@['Item 2.02', 'Item 8.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/743988/000074398819000036/a8-kfiling10x23x19.htm
2019-09-17@['Item 5.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/743988/000074398819000033/form8-k.htm
2019-08-08@['Item 5.07']@/ix?doc=/Archives/edgar/data/743988/000074398819000030/form8-k2019annmtg.htm
2019-07-24@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/743988/000074398819000024/a8-kfiling7x24x19.htm
2019-05-13@['Item 5.02']@/Archives/edgar/data/743988/000074398819000014/a8-keipfy20.htm
2019-04-24@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/743988/000074398819000009/a8-kfiling4x24x19.htm
2019-01-23@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/743988/000074398819000002/a8-kfiling1x23x19.htm
2018-12-05@['Item 5.03', 'Item 9.01']@/Archives/edgar/data/743988/000074398818000047/form8-kamendmenttobylaws12.htm
2018-10-24@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/743988/000074398818000041/a8-kfiling10x24x18.htm
2018-08-01@['Item 5.07']@/Archives/edgar/data/743988/000074398818000040/form8-k2018annmtg.htm
2018-07-25@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/743988/000074398818000036/a8-kfiling7x25x18.htm
2018-05-16@['Item 5.02', 'Item 8.01']@/Archives/edgar/data/743988/000074398818000025/a8-keipfy19.htm
2018-05-10@['Item 2.02', 'Item 7.01', 'Item 9.01']@/Archives/edgar/data/743988/000074398818000020/a8-kasc606filing5x10x18.htm
2018-04-25@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/743988/000074398818000018/a8-kfiling4x25x18.htm
2018-01-24@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/743988/000074398818000007/a8-kpressrelease1x24x18.htm
2018-01-04@['Item 5.02', 'Item 7.01', 'Item 9.01']@/Archives/edgar/data/743988/000074398818000005/form8-ksuccession20180104.htm
2017-10-29@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/743988/000074398817000085/form8-k102917.htm
2017-10-25@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/743988/000074398817000077/a8-kpressrelease10x25x17.htm
