ActivePositions@Holders@Shares
Increased Positions@312@8,017,468
Decreased Positions@360@7,295,360
Held Positions@71@53,285,517
Total Institutional Shares@743@68,598,345
New Positions@83@2,074,094
Sold Out Positions@132@1,432,801
