Unnamed: 0|Unnamed: 0.1|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date_x.1|Start Date|End Date|prctChangeOPEN|TargetProbability|Date_y.1|No_Articles_x|Date|No_Articles_y
0|2012-01-03|81.95|82.77|80.37|81.8|546225|USD|0|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|0.98|0.6381387063517826|2010-08-09|1|2010-08-09|1
1|2012-01-04|80.28|81.2|77.48|80.47|723654|USD|1|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|0.997|0.6768725362612565|2010-08-23|1|2010-08-23|1
2|2012-01-05|80.01|82.47|79.38|81.81|468652|USD|2|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|1.019|0.6595292781287136|2011-02-08|1|2011-02-08|1
3|2012-01-06|81.5|82.13|80.08|80.6|329836|USD|3|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|0.988|0.6382850178217367|2011-03-03|1|2011-03-03|1
4|2012-01-09|80.56|81.53|79.85|80.25|282837|USD|4|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|1.007|0.6512674287980303|2011-03-29|1|2011-03-29|1
5|2012-01-10|81.13|85.25|81.13|83.7|581537|USD|5|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|1.029|0.6227992873085066|2011-04-04|1|2011-04-04|1
6|2012-01-11|83.48|85.79|83.39|83.76|345723|USD|6|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|1.012|0.6038241663821381|2011-04-14|1|2011-04-14|1
7|2012-01-12|84.46|86.89|82.49|86.51|584109|USD|7|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|1.021|0.6164529337730746|2011-05-07|1|2011-05-07|1
8|2012-01-13|86.2|86.88|83.49|86.72|382809|USD|8|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|1.011|0.6269561182621882|2011-07-21|1|2011-07-21|1
9|2012-01-17|87.13|88.0|86.34|86.85|341965|USD|9|MELI|FY|67381677000000.0|74928620000000.0|142310297000000.0|16815087000000.0|0.0|0.0|159125384000000.0|30877719000000.0|62093948000000.0|6494857000000.0|68588805000000.0|43933316000000.0|0.0|12286041000000.0|155685881000000.0|41120171000000.0|355931436000000.0|20251313000000.0|0.0|11633178000000.0|0.0|98052212000000.0|118303525000000.0|20251313000000.0|0.0|0.0|0.0|14448895000000.0|0.0|132752420000000.0|44142000000.0|135726188000000.0|-37043346000000.0|0.0|0.0|355931436000000.0|118861936000000.0|20251313000000.0|-47130364000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|-55174387.0|2018907000000.0|-151380000000.0|1551771000000.0|-29404642000000.0|-2984293000000.0|0.0|4520738000000.0|40821859000000.0|0.0|27131959000000.0|-1839764000000.0|0.0|-81474059000000.0|68305250000000.0|0.0|-15170017000000.0|0.0|0.0|0.0|-3531359000000.0|0.0|-3531359000000.0|0.0|8298260000000.0|67381677000000.0|59083417000000.0|27131959000000.0|1839764000000.0|25292195000000.0|2011-12-31|2011-12-31|2012-03-31|MELI|FY|86465653000000.0|20724540000000.0|65741113000000.0|0.7603147691488549|0.0|-10624821000000.0|-19401417000000.0|-1086100000000.0|-36775223000000.0|-16050683000000.0|0.0|2018907000000.0|30984797000000.0|0.3583480367632221|28965890000000.0|0.3349988000437584|2868565000000.0|30841284000000.0|0.3566882678836648|-9219854000000.0|21621430000000.0|0.2500580201481853|1.73|1.73|44145038.0|44149178.0|2011-12-31|2011-12-31|2012-03-31|0.997|0.6098362716123285|2011-11-29|1|2011-11-29|1
