OWNER_NAME@DATE@SHARES_HELD@CHANGE(Shares)@CHANGE(%)@MARKET_VALUE
VANGUARD GROUP INC@03/31/2020@30,813,899@432,885@1.425%@$2,169,298
FMR LLC@03/31/2020@26,101,322@2,449,128@10.355%@$1,837,533
BLACKROCK INC.@03/31/2020@24,933,117@-563,140@-2.209%@$1,755,291
LOOMIS SAYLES & CO L P@03/31/2020@24,222,520@-1,334,567@-5.222%@$1,705,265
ALLIANCEBERNSTEIN L.P.@03/31/2020@17,892,853@310,406@1.765%@$1,259,657
