ActivePositions@Holders@Shares
Increased Positions@844@53,585,034
Decreased Positions@806@85,507,912
Held Positions@165@713,881,650
Total Institutional Shares@1,815@852,974,596
New Positions@167@6,943,934
Sold Out Positions@183@6,719,660
