ActivePositions@Holders@Shares
Increased Positions@273@107,011,438
Decreased Positions@277@74,029,022
Held Positions@151@641,146,755
Total Institutional Shares@701@822,187,215
New Positions@71@17,202,111
Sold Out Positions@71@16,409,274
