Date@Items@documentLink
2020-05-20@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/946581/000110465920064269/tm2020214-1_8k.htm
2020-02-06@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/946581/000110465920011905/tm206931-1_8k.htm
2020-02-04@['Item 8.01']@/ix?doc=/Archives/edgar/data/946581/000110465920010686/tm206626d1_8k.htm
2019-11-07@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/946581/000110465919061130/tm1921922d1_8k.htm
2019-09-18@['Item 5.07']@/ix?doc=/Archives/edgar/data/946581/000141057819001381/tv529387_8k.htm
2019-08-05@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465919043930/a19-16565_18k.htm
2019-06-20@['Item 5.03', 'Item 9.01']@/Archives/edgar/data/946581/000110465919037421/a19-11896_18k.htm
2019-05-13@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465919028917/a19-9854_18k.htm
2019-02-08@['Item 1.01', 'Item 1.02', 'Item 2.03']@/Archives/edgar/data/946581/000110465919008779/a19-4736_18k.htm
2019-02-06@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465919005961/a19-3987_18k.htm
2018-11-07@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465918066661/a18-39670_18k.htm
2018-09-21@['Item 5.07']@/Archives/edgar/data/946581/000110465918058451/a18-35003_18k.htm
2018-08-02@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465918049192/a18-18119_18k.htm
2018-05-14@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465918034283/a18-13792_18k.htm
2018-05-16@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465918033811/a18-13622_18k.htm
2018-04-24@['Item 8.01']@/Archives/edgar/data/946581/000110465918026211/a18-12030_18k.htm
2018-02-12@['Item 5.02']@/Archives/edgar/data/946581/000110465918010397/a18-6123_18k.htm
2018-02-07@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465918007227/a18-5537_18k.htm
2017-11-17@['Item 1.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465917069999/a17-27361_18k.htm
2017-11-07@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465917066643/a17-26073_18k.htm
2017-09-15@['Item 5.02', 'Item 5.03', 'Item 5.07', 'Item 9.01']@/Archives/edgar/data/946581/000110465917057663/a17-22069_18k.htm
2017-08-16@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465917052165/a17-20243_18k.htm
2017-08-02@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465917048856/a17-18732_18k.htm
2017-05-23@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465917034639/a17-14088_18ka.htm
2017-05-23@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465917034450/a17-14013_18k.htm
2017-01-31@['Item 9.01']@/Archives/edgar/data/946581/000110465917024173/a17-11397_18ka.htm
2017-03-23@['Item 1.01']@/Archives/edgar/data/946581/000110465917020024/a17-10075_18k.htm
2017-03-17@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465917018476/a17-8958_18k.htm
2017-02-07@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465917006981/a17-3563_28k.htm
2017-01-31@['Item 1.01', 'Item 2.01', 'Item 3.02', 'Item 7.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465917006472/a17-3563_18k.htm
2016-12-12@['Item 1.01']@/Archives/edgar/data/946581/000110465916162623/a16-23192_18k.htm
2016-11-02@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465916154163/a16-20905_18k.htm
2016-09-27@['Item 8.01']@/Archives/edgar/data/946581/000110465916146870/a16-19092_18k.htm
2016-09-22@['Item 5.02', 'Item 5.07', 'Item 9.01']@/Archives/edgar/data/946581/000110465916146312/a16-19002_18k.htm
2016-09-06@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465916143234/a16-17974_18k.htm
2016-08-04@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465916137039/a16-15979_28k.htm
2016-08-02@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465916136111/a16-15979_18k.htm
2016-05-18@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465916121872/a16-11393_18k.htm
2016-02-11@['Item 1.01', 'Item 2.03', 'Item 9.01']@/Archives/edgar/data/946581/000110465916096628/a16-4199_18k.htm
2016-02-03@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465916093571/a16-3300_18k.htm
2015-11-05@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465915076249/a15-22389_18k.htm
2015-09-24@['Item 5.07']@/Archives/edgar/data/946581/000110465915067501/a15-20057_18k.htm
2015-08-17@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465915060503/a15-17467_38k.htm
2015-08-10@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000119312515284886/d71345d8k.htm
2015-05-18@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465915039036/a15-12207_18k.htm
2015-02-03@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465915006277/a15-3670_18k.htm
2014-12-02@['Item 5.03', 'Item 9.01']@/Archives/edgar/data/946581/000110465914085108/a14-25574_18k.htm
2014-10-29@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465914074828/a14-23299_18k.htm
2014-09-16@['Item 5.02', 'Item 5.07', 'Item 9.01']@/Archives/edgar/data/946581/000110465914066760/a14-20920_18k.htm
2014-09-02@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465914064268/a14-20278_18k.htm
2014-08-18@['Item 1.01', 'Item 2.03', 'Item 9.01']@/Archives/edgar/data/946581/000110465914062519/a14-19276_18k.htm
2014-08-05@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465914056919/a14-18438_18k.htm
2014-07-07@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465914050209/a14-16639_18k.htm
2014-06-05@['Item 5.02']@/Archives/edgar/data/946581/000110465914044260/a14-14920_18k.htm
2014-05-13@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465914038137/a14-12702_18k.htm
2014-03-13@['Item 5.02']@/Archives/edgar/data/946581/000110465914019547/a14-8027_28k.htm
2014-03-10@['Item 1.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465914018060/a14-7799_18k.htm
2014-02-03@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465914006001/a14-4921_18k.htm
2013-11-26@['Item 1.01', 'Item 1.02', 'Item 5.02', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000119312513457171/d636760d8k.htm
2013-11-18@['Item 1.01', 'Item 9.01']@/Archives/edgar/data/946581/000119312513445555/d630213d8k.htm
2013-10-29@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465913078751/a13-23088_18k.htm
2013-09-20@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465913071387/a13-21085_18k.htm
2013-09-18@['Item 5.02', 'Item 5.07', 'Item 9.01']@/Archives/edgar/data/946581/000110465913070997/a13-20986_18k.htm
2013-09-18@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465913070819/a13-20938_18k.htm
2013-09-06@['Item 8.01']@/Archives/edgar/data/946581/000110465913068524/a13-20363_18k.htm
2013-07-30@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465913057854/a13-17560_18k.htm
2013-07-12@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000119312513293028/d569439d8k.htm
2013-06-18@['Item 1.01', 'Item 2.03', 'Item 9.01']@/Archives/edgar/data/946581/000119312513262865/d555895d8k.htm
2013-06-12@['Item 1.01', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000119312513257967/d553723d8k.htm
2013-06-11@['Item 1.02', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000119312513255394/d551812d8k.htm
2013-05-13@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465913040785/a13-12278_18k.htm
2013-05-01@['Item 5.02']@/Archives/edgar/data/946581/000110465913038287/a13-11686_18k.htm
2013-02-05@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465913007546/a13-4447_18k.htm
2012-10-31@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465912072458/a12-25382_18k.htm
2012-09-20@['Item 5.02', 'Item 5.03', 'Item 5.07', 'Item 9.01']@/Archives/edgar/data/946581/000110465912065069/a12-21962_18k.htm
2012-09-14@['Item 5.02']@/Archives/edgar/data/946581/000110465912064363/a12-21579_18k.htm
2012-08-27@['Item 5.02']@/Archives/edgar/data/946581/000110465912061153/a12-19491_18k.htm
2012-07-31@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465912052718/a12-17379_18k.htm
2012-05-22@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465912039058/a12-12742_18k.htm
2012-03-07@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465912016045/a12-6636_18k.htm
2012-02-02@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465912006210/a12-4094_18k.htm
2012-01-17@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465912002191/a12-2599_18k.htm
2011-12-06@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465911067750/a11-31114_18k.htm
2011-11-16@['Item 1.01', 'Item 2.03', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000119312511315907/d257306d8k.htm
2011-11-10@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/946581/000119312511310951/d255193d8k.htm
2011-11-08@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465911062136/a11-29453_28k.htm
2011-10-17@['Item 1.01', 'Item 2.03', 'Item 9.01']@/Archives/edgar/data/946581/000119312511272912/d244224d8k.htm
2011-09-26@['Item 5.02', 'Item 5.07', 'Item 9.01']@/Archives/edgar/data/946581/000110465911053562/a11-27061_18k.htm
2011-09-13@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465911051406/a11-26314_18k.htm
2011-08-09@['Item 7.01']@/Archives/edgar/data/946581/000110465911045272/a11-24076_18k.htm
2011-08-08@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465911044851/a11-23903_18k.htm
2011-05-20@['Item 1.01', 'Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465911031132/a11-12843_18k.htm
2011-03-09@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/946581/000110465911013114/a11-7580_18k.htm
2011-02-08@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465911005639/a11-5429_18k.htm
2010-12-16@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465910063068/a10-23591_28k.htm
2010-11-12@['Item 5.03', 'Item 9.01']@/Archives/edgar/data/946581/000110465910059173/a10-21504_18k.htm
2010-10-25@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465910054499/a10-20192_18k.htm
2010-10-25@['Item 5.02', 'Item 5.03', 'Item 9.01']@/Archives/edgar/data/946581/000110465910053523/a10-19838_18k.htm
2010-09-02@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465910047133/a10-16746_18k.htm
2010-06-08@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/946581/000110465910032938/a10-11660_18k.htm
