ActivePositions@Holders@Shares
Increased Positions@297@18,436,713
Decreased Positions@333@16,825,848
Held Positions@71@71,230,229
Total Institutional Shares@701@106,492,790
New Positions@88@6,666,252
Sold Out Positions@104@3,716,003
