Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Public Utilities@Power Generation@$48.00@$41.96/$40.32@5,273,843@5,960,499@$40.36@$50.95/$29.28@40,788,712,517@15.62@14.19@$2.68@$1.53@May 14, 2020@Jun 10, 2020@3.79%@1.0
