Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Technology@EDP Services@$62.00@$58.92/$58.09@2,702,708@4,154,078@$57.82@$71.48/$40.01@31,667,179,446@18.36@17.18@$3.19@$0.88@May 19, 2020@May 29, 2020@1.52%@1.0
