palmOil@controversialWeapons@gambling@socialScore@nuclear@furLeather@alcoholic@gmo@catholic@socialPercentile@peerCount@governanceScore@environmentPercentile@animalTesting@tobacco@totalEsg@highestControversy@esgPerformance@coal@pesticides@adult@percentile@peerGroup@smallArms@environmentScore@governancePercentile@militaryContract
False@False@False@9.65@False@False@False@False@False@0@100@8.5@0@False@False@19.17@2@UNDER_PERF@False@False@False@17.37@Software & Services@False@1.02@0@False
