Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date_x.1|Start Date|End Date|prctChangeOPEN|TargetProbability|Date_y.1|No Articles|Date_x|No_Articles_x|Date_y|No_Articles_y
0|0|2013-06-27|17.64|18.75|17.38|18.37|8286729|USD|0|CDW|Q1|147100000.0|0.0|147100000.0|1264500000.0|358400000.0|216100000.0|1986100000.0|134000000.0|2208500000.0|1443600000.0|3652100000.0|0.0|13100000.0|37400000.0|3836600000.0|51000000.0|5822700000.0|642100000.0|0.0|17500000.0|66000000.0|587300000.0|1312900000.0|3680800000.0|0.0|609000000.0|56200000.0|4346000000.0|0.0|5658900000.0|0.0|-2044800000.0|-2000000.0|2210600000.0|163800000.0|5822700000.0|0.0|3680800000.0|3533700000.0|2013-03-31|2013-03-31|2013-06-30|CDW|Q1|28300000.0|55000000.0|14100000.0|1900000.0|6700000.0|18800000.0|-43900000.0|124200000.0|673200000.0|0.0|208000000.0|-8800000.0|0.0|-100000.0|0.0|100000.0|-8800000.0|-53100000.0|0.0|-100000.0|0.0|-36300000.0|-89500000.0|-500000.0|109200000.0|147100000.0|37900000.0|208000000.0|8800000.0|199200000.0|2013-03-31|2013-03-31|2013-06-30|CDW|Q1|2411700000.0|2009700000.0|402000000.0|0.1666873989302152|0.0|251500000.0|251000000.0|0.0|251500000.0|2261200000.0|72100000.0|55000000.0|175100000.0|0.072604386947|120100000.0|0.0497988970436|0.0|44500000.0|0.0184517145582|16200000.0|28300000.0|0.0117344611685|0.0|0.0|145200000.0|146500000.0|2013-03-31|2013-03-31|2013-06-30|1.043|0.6402761177680963|2013-06-14|1|2013-06-14|1|2013-06-14|1
1|1|2013-06-28|18.4|19.17|18.38|18.62|717371|USD|1|CDW|Q1|147100000.0|0.0|147100000.0|1264500000.0|358400000.0|216100000.0|1986100000.0|134000000.0|2208500000.0|1443600000.0|3652100000.0|0.0|13100000.0|37400000.0|3836600000.0|51000000.0|5822700000.0|642100000.0|0.0|17500000.0|66000000.0|587300000.0|1312900000.0|3680800000.0|0.0|609000000.0|56200000.0|4346000000.0|0.0|5658900000.0|0.0|-2044800000.0|-2000000.0|2210600000.0|163800000.0|5822700000.0|0.0|3680800000.0|3533700000.0|2013-03-31|2013-03-31|2013-06-30|CDW|Q1|28300000.0|55000000.0|14100000.0|1900000.0|6700000.0|18800000.0|-43900000.0|124200000.0|673200000.0|0.0|208000000.0|-8800000.0|0.0|-100000.0|0.0|100000.0|-8800000.0|-53100000.0|0.0|-100000.0|0.0|-36300000.0|-89500000.0|-500000.0|109200000.0|147100000.0|37900000.0|208000000.0|8800000.0|199200000.0|2013-03-31|2013-03-31|2013-06-30|CDW|Q1|2411700000.0|2009700000.0|402000000.0|0.1666873989302152|0.0|251500000.0|251000000.0|0.0|251500000.0|2261200000.0|72100000.0|55000000.0|175100000.0|0.072604386947|120100000.0|0.0497988970436|0.0|44500000.0|0.0184517145582|16200000.0|28300000.0|0.0117344611685|0.0|0.0|145200000.0|146500000.0|2013-03-31|2013-03-31|2013-06-30|1.014|0.6221174535603281|2013-06-17|1|2013-06-17|1|2013-06-17|1
2|2|2013-07-01|18.65|18.9|18.34|18.34|394118|USD|2|CDW|Q2|179300000.0|0.0|179300000.0|1390500000.0|378500000.0|285400000.0|2233700000.0|132700000.0|2207400000.0|1403700000.0|3611100000.0|0.0|12100000.0|30900000.0|3786800000.0|45000000.0|6020500000.0|771000000.0|13500000.0|5600000.0|96900000.0|558200000.0|1445200000.0|3710900000.0|0.0|598300000.0|57100000.0|4366300000.0|0.0|5811500000.0|1400000.0|-1998100000.0|-5300000.0|2211000000.0|209000000.0|6020500000.0|0.0|3724400000.0|3545100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|46700000.0|54600000.0|9400000.0|2100000.0|115300000.0|-127700000.0|-20100000.0|129600000.0|788500000.0|0.0|-900000.0|-11200000.0|0.0|0.0|0.0|0.0|-11200000.0|-1299500000.0|0.0|0.0|0.0|1344700000.0|45200000.0|-900000.0|32200000.0|179300000.0|147100000.0|-900000.0|11200000.0|-12100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|2779300000.0|2327700000.0|451600000.0|0.16248695714748318|0.0|266400000.0|0.0|0.0|266400000.0|2594100000.0|70300000.0|54600000.0|208200000.0|0.0749109488001|153600000.0|0.0552657143885|0.0|73200000.0|0.0263375670133|26500000.0|46700000.0|0.0168027920699|0.52|0.51|145200000.0|146500000.0|2013-06-30|2013-06-30|2013-09-30|0.983|0.6216289338782038|2013-06-26|2|2013-06-26|2|2013-06-26|2
3|3|2013-07-02|18.34|19.64|18.26|19.22|223736|USD|3|CDW|Q2|179300000.0|0.0|179300000.0|1390500000.0|378500000.0|285400000.0|2233700000.0|132700000.0|2207400000.0|1403700000.0|3611100000.0|0.0|12100000.0|30900000.0|3786800000.0|45000000.0|6020500000.0|771000000.0|13500000.0|5600000.0|96900000.0|558200000.0|1445200000.0|3710900000.0|0.0|598300000.0|57100000.0|4366300000.0|0.0|5811500000.0|1400000.0|-1998100000.0|-5300000.0|2211000000.0|209000000.0|6020500000.0|0.0|3724400000.0|3545100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|46700000.0|54600000.0|9400000.0|2100000.0|115300000.0|-127700000.0|-20100000.0|129600000.0|788500000.0|0.0|-900000.0|-11200000.0|0.0|0.0|0.0|0.0|-11200000.0|-1299500000.0|0.0|0.0|0.0|1344700000.0|45200000.0|-900000.0|32200000.0|179300000.0|147100000.0|-900000.0|11200000.0|-12100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|2779300000.0|2327700000.0|451600000.0|0.16248695714748318|0.0|266400000.0|0.0|0.0|266400000.0|2594100000.0|70300000.0|54600000.0|208200000.0|0.0749109488001|153600000.0|0.0552657143885|0.0|73200000.0|0.0263375670133|26500000.0|46700000.0|0.0168027920699|0.52|0.51|145200000.0|146500000.0|2013-06-30|2013-06-30|2013-09-30|1.035|0.6366709069514921|2013-06-27|1|2013-06-27|1|2013-06-27|1
4|4|2013-07-03|18.99|19.2|18.67|19.08|103694|USD|4|CDW|Q2|179300000.0|0.0|179300000.0|1390500000.0|378500000.0|285400000.0|2233700000.0|132700000.0|2207400000.0|1403700000.0|3611100000.0|0.0|12100000.0|30900000.0|3786800000.0|45000000.0|6020500000.0|771000000.0|13500000.0|5600000.0|96900000.0|558200000.0|1445200000.0|3710900000.0|0.0|598300000.0|57100000.0|4366300000.0|0.0|5811500000.0|1400000.0|-1998100000.0|-5300000.0|2211000000.0|209000000.0|6020500000.0|0.0|3724400000.0|3545100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|46700000.0|54600000.0|9400000.0|2100000.0|115300000.0|-127700000.0|-20100000.0|129600000.0|788500000.0|0.0|-900000.0|-11200000.0|0.0|0.0|0.0|0.0|-11200000.0|-1299500000.0|0.0|0.0|0.0|1344700000.0|45200000.0|-900000.0|32200000.0|179300000.0|147100000.0|-900000.0|11200000.0|-12100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|2779300000.0|2327700000.0|451600000.0|0.16248695714748318|0.0|266400000.0|0.0|0.0|266400000.0|2594100000.0|70300000.0|54600000.0|208200000.0|0.0749109488001|153600000.0|0.0552657143885|0.0|73200000.0|0.0263375670133|26500000.0|46700000.0|0.0168027920699|0.52|0.51|145200000.0|146500000.0|2013-06-30|2013-06-30|2013-09-30|0.99|0.6226800109419662|2013-06-28|1|2013-06-28|1|2013-06-28|1
5|5|2013-07-05|18.8|19.36|18.55|19.22|111798|USD|5|CDW|Q2|179300000.0|0.0|179300000.0|1390500000.0|378500000.0|285400000.0|2233700000.0|132700000.0|2207400000.0|1403700000.0|3611100000.0|0.0|12100000.0|30900000.0|3786800000.0|45000000.0|6020500000.0|771000000.0|13500000.0|5600000.0|96900000.0|558200000.0|1445200000.0|3710900000.0|0.0|598300000.0|57100000.0|4366300000.0|0.0|5811500000.0|1400000.0|-1998100000.0|-5300000.0|2211000000.0|209000000.0|6020500000.0|0.0|3724400000.0|3545100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|46700000.0|54600000.0|9400000.0|2100000.0|115300000.0|-127700000.0|-20100000.0|129600000.0|788500000.0|0.0|-900000.0|-11200000.0|0.0|0.0|0.0|0.0|-11200000.0|-1299500000.0|0.0|0.0|0.0|1344700000.0|45200000.0|-900000.0|32200000.0|179300000.0|147100000.0|-900000.0|11200000.0|-12100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|2779300000.0|2327700000.0|451600000.0|0.16248695714748318|0.0|266400000.0|0.0|0.0|266400000.0|2594100000.0|70300000.0|54600000.0|208200000.0|0.0749109488001|153600000.0|0.0552657143885|0.0|73200000.0|0.0263375670133|26500000.0|46700000.0|0.0168027920699|0.52|0.51|145200000.0|146500000.0|2013-06-30|2013-06-30|2013-09-30|1.013|0.6170500211692205|2013-08-05|1|2013-08-05|1|2013-08-05|1
6|6|2013-07-08|19.05|19.48|18.86|19.23|110449|USD|6|CDW|Q2|179300000.0|0.0|179300000.0|1390500000.0|378500000.0|285400000.0|2233700000.0|132700000.0|2207400000.0|1403700000.0|3611100000.0|0.0|12100000.0|30900000.0|3786800000.0|45000000.0|6020500000.0|771000000.0|13500000.0|5600000.0|96900000.0|558200000.0|1445200000.0|3710900000.0|0.0|598300000.0|57100000.0|4366300000.0|0.0|5811500000.0|1400000.0|-1998100000.0|-5300000.0|2211000000.0|209000000.0|6020500000.0|0.0|3724400000.0|3545100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|46700000.0|54600000.0|9400000.0|2100000.0|115300000.0|-127700000.0|-20100000.0|129600000.0|788500000.0|0.0|-900000.0|-11200000.0|0.0|0.0|0.0|0.0|-11200000.0|-1299500000.0|0.0|0.0|0.0|1344700000.0|45200000.0|-900000.0|32200000.0|179300000.0|147100000.0|-900000.0|11200000.0|-12100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|2779300000.0|2327700000.0|451600000.0|0.16248695714748318|0.0|266400000.0|0.0|0.0|266400000.0|2594100000.0|70300000.0|54600000.0|208200000.0|0.0749109488001|153600000.0|0.0552657143885|0.0|73200000.0|0.0263375670133|26500000.0|46700000.0|0.0168027920699|0.52|0.51|145200000.0|146500000.0|2013-06-30|2013-06-30|2013-09-30|1.004|0.6104698499233251|2013-11-04|1|2013-11-04|1|2013-11-04|1
7|7|2013-07-09|19.13|19.92|19.06|19.5|206401|USD|7|CDW|Q2|179300000.0|0.0|179300000.0|1390500000.0|378500000.0|285400000.0|2233700000.0|132700000.0|2207400000.0|1403700000.0|3611100000.0|0.0|12100000.0|30900000.0|3786800000.0|45000000.0|6020500000.0|771000000.0|13500000.0|5600000.0|96900000.0|558200000.0|1445200000.0|3710900000.0|0.0|598300000.0|57100000.0|4366300000.0|0.0|5811500000.0|1400000.0|-1998100000.0|-5300000.0|2211000000.0|209000000.0|6020500000.0|0.0|3724400000.0|3545100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|46700000.0|54600000.0|9400000.0|2100000.0|115300000.0|-127700000.0|-20100000.0|129600000.0|788500000.0|0.0|-900000.0|-11200000.0|0.0|0.0|0.0|0.0|-11200000.0|-1299500000.0|0.0|0.0|0.0|1344700000.0|45200000.0|-900000.0|32200000.0|179300000.0|147100000.0|-900000.0|11200000.0|-12100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|2779300000.0|2327700000.0|451600000.0|0.16248695714748318|0.0|266400000.0|0.0|0.0|266400000.0|2594100000.0|70300000.0|54600000.0|208200000.0|0.0749109488001|153600000.0|0.0552657143885|0.0|73200000.0|0.0263375670133|26500000.0|46700000.0|0.0168027920699|0.52|0.51|145200000.0|146500000.0|2013-06-30|2013-06-30|2013-09-30|1.018|0.609898105297501|2013-11-14|1|2013-11-14|1|2013-11-14|1
8|8|2013-07-10|19.47|19.95|19.05|19.1|334884|USD|8|CDW|Q2|179300000.0|0.0|179300000.0|1390500000.0|378500000.0|285400000.0|2233700000.0|132700000.0|2207400000.0|1403700000.0|3611100000.0|0.0|12100000.0|30900000.0|3786800000.0|45000000.0|6020500000.0|771000000.0|13500000.0|5600000.0|96900000.0|558200000.0|1445200000.0|3710900000.0|0.0|598300000.0|57100000.0|4366300000.0|0.0|5811500000.0|1400000.0|-1998100000.0|-5300000.0|2211000000.0|209000000.0|6020500000.0|0.0|3724400000.0|3545100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|46700000.0|54600000.0|9400000.0|2100000.0|115300000.0|-127700000.0|-20100000.0|129600000.0|788500000.0|0.0|-900000.0|-11200000.0|0.0|0.0|0.0|0.0|-11200000.0|-1299500000.0|0.0|0.0|0.0|1344700000.0|45200000.0|-900000.0|32200000.0|179300000.0|147100000.0|-900000.0|11200000.0|-12100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|2779300000.0|2327700000.0|451600000.0|0.16248695714748318|0.0|266400000.0|0.0|0.0|266400000.0|2594100000.0|70300000.0|54600000.0|208200000.0|0.0749109488001|153600000.0|0.0552657143885|0.0|73200000.0|0.0263375670133|26500000.0|46700000.0|0.0168027920699|0.52|0.51|145200000.0|146500000.0|2013-06-30|2013-06-30|2013-09-30|0.978|0.6002389243021636|2014-02-20|1|2014-02-20|1|2014-02-20|1
9|9|2013-07-11|19.05|19.65|19.05|19.58|108794|USD|9|CDW|Q2|179300000.0|0.0|179300000.0|1390500000.0|378500000.0|285400000.0|2233700000.0|132700000.0|2207400000.0|1403700000.0|3611100000.0|0.0|12100000.0|30900000.0|3786800000.0|45000000.0|6020500000.0|771000000.0|13500000.0|5600000.0|96900000.0|558200000.0|1445200000.0|3710900000.0|0.0|598300000.0|57100000.0|4366300000.0|0.0|5811500000.0|1400000.0|-1998100000.0|-5300000.0|2211000000.0|209000000.0|6020500000.0|0.0|3724400000.0|3545100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|46700000.0|54600000.0|9400000.0|2100000.0|115300000.0|-127700000.0|-20100000.0|129600000.0|788500000.0|0.0|-900000.0|-11200000.0|0.0|0.0|0.0|0.0|-11200000.0|-1299500000.0|0.0|0.0|0.0|1344700000.0|45200000.0|-900000.0|32200000.0|179300000.0|147100000.0|-900000.0|11200000.0|-12100000.0|2013-06-30|2013-06-30|2013-09-30|CDW|Q2|2779300000.0|2327700000.0|451600000.0|0.16248695714748318|0.0|266400000.0|0.0|0.0|266400000.0|2594100000.0|70300000.0|54600000.0|208200000.0|0.0749109488001|153600000.0|0.0552657143885|0.0|73200000.0|0.0263375670133|26500000.0|46700000.0|0.0168027920699|0.52|0.51|145200000.0|146500000.0|2013-06-30|2013-06-30|2013-09-30|1.0090000000000001|0.6145153196969003|2014-03-25|1|2014-03-25|1|2014-03-25|1
