ActivePositions@Holders@Shares
Increased Positions@305@10,898,044
Decreased Positions@358@14,342,781
Held Positions@78@106,051,911
Total Institutional Shares@741@131,292,736
New Positions@78@1,341,702
Sold Out Positions@102@1,721,249
