|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date
2015-09-30|631.83|639.31|629.15|638.37|2647655|USD|941|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
2015-10-01|637.94|643.84|631.12|642.0|2125315|USD|942|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
2015-10-02|638.01|658.26|633.5|656.99|2439435|USD|943|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
2015-10-05|661.6|673.03|655.87|671.68|1898012|USD|944|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
2015-10-06|669.35|678.8|663.08|671.64|2157409|USD|945|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
2015-10-07|677.4|678.74|658.11|670.0|2217672|USD|946|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
2015-10-08|669.45|671.89|654.49|667.0|1965397|USD|947|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
2015-10-09|667.49|674.09|662.36|671.24|1606178|USD|948|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
2015-10-12|669.19|677.98|667.24|676.43|1334225|USD|949|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
2015-10-13|674.26|688.46|673.11|683.17|2122338|USD|950|GOOGL|Q3|18068000000.0|54699000000.0|72767000000.0|9749000000.0|0.0|5587000000.0|88103000000.0|28338000000.0|15675000000.0|4023000000.0|19698000000.0|4813000000.0|2212000000.0|1117000000.0|56178000000.0|0.0|144281000000.0|1549000000.0|3237000000.0|215000000.0|705000000.0|12751000000.0|18457000000.0|1994000000.0|133000000.0|1976000000.0|1884000000.0|5987000000.0|3596000000.0|28040000000.0|291000.0|85969000000.0|-1592000000.0|31863709000.0|116241000000.0|144281000000.0|59512000000.0|5231000000.0|-12837000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|11425000000.0|3659000000.0|566000000.0|3767000000.0|0.0|-336000000.0|0.0|-168000000.0|69646000000.0|0.0|19609000000.0|-7815000000.0|-244000000.0|-57988000000.0|46860000000.0|963000000.0|-18224000000.0|-10341000000.0|0.0|-18068000000.0|-47000000.0|27144000000.0|-1312000000.0|-352000000.0|-279000000.0|18068000000.0|18347000000.0|19609000000.0|7815000000.0|11794000000.0|2015-09-30|2015-09-30|2015-12-31|GOOGL|Q3|53660000000.0|19976000000.0|33684000000.0|0.6277301528140141|8772000000.0|4564000000.0|6368000000.0|0.0|19704000000.0|39680000000.0|78000000.0|3659000000.0|17639000000.0|0.328717853149|13980000000.0|0.260529258293|471000000.0|14451000000.0|0.26930674618|3026000000.0|11425000000.0|0.212914647782|17.47|17.27|342862000.0|348351000.0|2015-09-30|2015-09-30|2015-12-31
