Firm@To Grade@From Grade@Action
UBS@Neutral@@main
Morgan Stanley@Overweight@@up
Citigroup@Neutral@@main
UBS@Neutral@@main
Citigroup@Neutral@@main
Deutsche Bank@Buy@@main
Credit Agricole@Buy@Outperform@up
UBS@Neutral@@main
Tigress Financial@Neutral@@init
Credit Agricole@Outperform@Buy@down
Davenport@Neutral@Buy@down
Deutsche Bank@Buy@@main
UBS@Neutral@@main
BMO Capital@Outperform@@init
Credit Suisse@Neutral@@init
Deutsche Bank@Buy@@main
RBC Capital@Sector Perform@@init
Societe Generale@Hold@@init
Societe Generale@Hold@@init
FirstEnergy Capital@Market Perform@@down
UBS@Neutral@@init
BTIG Research@Buy@@init
UBS@Neutral@@main
Barclays@Overweight@@main
Citigroup@Neutral@@main
Deutsche Bank@Buy@@main
Jefferies@Buy@@init
Deutsche Bank@Buy@@main
Stifel Nicolaus@Buy@Hold@up
Barclays@Overweight@@main
Credit Suisse@Neutral@@main
Jefferies@Buy@@main
UBS@Neutral@@main
Nomura@Reduce@@init
UBS@Buy@Neutral@up
Cowen & Co.@Outperform@@init
JP Morgan@Overweight@@main
Deutsche Bank@Buy@@main
Evercore ISI Group@Buy@@init
Stifel Nicolaus@Buy@@main
Stifel Nicolaus@Buy@@main
Jefferies@Buy@@main
Jefferies@Buy@@main
Citigroup@Neutral@@main
Susquehanna@Positive@@init
Nomura@@@main
Susquehanna@Positive@@main
Jefferies@Buy@@main
Susquehanna@Neutral@Positive@down
UBS@Buy@@main
Nomura@Neutral@Reduce@up
Tigress Financial@Neutral@@main
Barclays@Overweight@@main
Barclays@Overweight@@main
Susquehanna@Neutral@@main
Sterne Agee CRT@Neutral@Buy@down
Stifel Nicolaus@Hold@Buy@down
Barclays@Overweight@@main
JP Morgan@Overweight@@main
Citigroup@Neutral@@main
Goldman Sachs@Neutral@@main
Goldman Sachs@Neutral@@main
Credit Suisse@Outperform@@init
Jefferies@Buy@@main
Citigroup@Neutral@@main
Susquehanna@Positive@Neutral@up
BMO Capital@Market Perform@Outperform@down
Credit Suisse@Outperform@@main
Credit Suisse@Neutral@Outperform@down
Jefferies@Hold@Buy@down
Credit Suisse@Neutral@@main
JP Morgan@Overweight@Overweight@main
Evercore ISI Group@In-Line@Outperform@down
Goldman Sachs@Sell@Neutral@down
Stifel Nicolaus@Hold@Hold@main
Deutsche Bank@Hold@Buy@down
Morgan Stanley@Overweight@Overweight@main
Citigroup@Neutral@Neutral@main
Macquarie@Outperform@Outperform@main
Susquehanna@Positive@Positive@main
Citigroup@Neutral@Neutral@main
BMO Capital@Market Perform@Market Perform@main
Deutsche Bank@Hold@Hold@main
Morgan Stanley@Overweight@Overweight@main
Macquarie@Neutral@Outperform@down
Macquarie@Outperform@Neutral@up
Cowen & Co.@Outperform@Outperform@main
Barclays@Equal-Weight@Equal-Weight@main
Morgan Stanley@Overweight@Overweight@main
Goldman Sachs@Neutral@Sell@up
Macquarie@Outperform@Outperform@main
Morgan Stanley@Overweight@Overweight@reit
Bank of America@Buy@@reit
UBS@Neutral@@main
Morgan Stanley@Overweight@@main
Credit Suisse@Underperform@@main
Morgan Stanley@Overweight@@main
Deutsche Bank@Hold@@main
Citigroup@Neutral@@main
Credit Suisse@Underperform@@main
BMO Capital@Market Perform@@main
Morgan Stanley@Overweight@@main
Morgan Stanley@Equal-Weight@Overweight@down
CFRA@Buy@@reit
Citigroup@Neutral@@main
Deutsche Bank@Hold@@main
Evercore ISI Group@Outperform@In-Line@up
Guggenheim@Buy@Neutral@up
CFRA@Strong Buy@Buy@up
Morgan Stanley@Overweight@Equal-Weight@up
Credit Suisse@Outperform@Underperform@up
Morgan Stanley@Overweight@@main
Citigroup@Neutral@@main
SunTrust Robinson Humphrey@Hold@@main
