ActivePositions@Holders@Shares
Increased Positions@1,100@41,894,870
Decreased Positions@1,264@44,327,079
Held Positions@263@914,438,223
Total Institutional Shares@2,627@1,000,660,172
New Positions@122@8,031,037
Sold Out Positions@138@1,289,563
