|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date|prctChangeOPEN|TargetProbability
2013-09-03|80.48|80.79|80.04|80.2|5966711|USD|418|PEP|Q2|7793000000.0|346000000.0|8139000000.0|7981000000.0|4131000000.0|1712000000.0|21963000000.0|18390000000.0|16719000000.0|14469000000.0|31188000000.0|0.0|0.0|5112000000.0|54690000000.0|307000000.0|76653000000.0|12101000000.0|6298000000.0|763000000.0|5100000000.0|1961000000.0|19162000000.0|23212000000.0|0.0|5100000000.0|6414000000.0|34726000000.0|-21000000.0|53867000000.0|26000000.0|44523000000.0|-6275000000.0|0.0|22786000000.0|76653000000.0|346000000.0|29510000000.0|21717000000.0|2013-06-15|2013-06-15|2013-09-07|PEP|Q2|2035000000.0|634000000.0|166000000.0|72000000.0|885000000.0|-913000000.0|-308000000.0|978000000.0|2801000000.0|0.0|2313000000.0|-608000000.0|0.0|-402000000.0|0.0|509000000.0|-501000000.0|-755000000.0|0.0|-402000000.0|-846000000.0|1303000000.0|-700000000.0|-34000000.0|1078000000.0|7793000000.0|6715000000.0|2313000000.0|608000000.0|1705000000.0|2013-06-15|2013-06-15|2013-09-07|PEP|Q2|16807000000.0|7898000000.0|8909000000.0|0.5300767537335634|0.0|6013000000.0|0.0|0.0|6040000000.0|13938000000.0|208000000.0|634000000.0|3503000000.0|0.208425060986|2869000000.0|0.17070268340599998|-9000000.0|2679000000.0|0.159397869935|654000000.0|2010000000.0|0.119593026715|1.3|1.28|1546000000.0|1565000000.0|2013-06-15|2013-06-15|2013-09-07|0.99|0.5207210674422882
2013-09-04|79.71|79.71|79.0|79.53|5337078|USD|419|PEP|Q2|7793000000.0|346000000.0|8139000000.0|7981000000.0|4131000000.0|1712000000.0|21963000000.0|18390000000.0|16719000000.0|14469000000.0|31188000000.0|0.0|0.0|5112000000.0|54690000000.0|307000000.0|76653000000.0|12101000000.0|6298000000.0|763000000.0|5100000000.0|1961000000.0|19162000000.0|23212000000.0|0.0|5100000000.0|6414000000.0|34726000000.0|-21000000.0|53867000000.0|26000000.0|44523000000.0|-6275000000.0|0.0|22786000000.0|76653000000.0|346000000.0|29510000000.0|21717000000.0|2013-06-15|2013-06-15|2013-09-07|PEP|Q2|2035000000.0|634000000.0|166000000.0|72000000.0|885000000.0|-913000000.0|-308000000.0|978000000.0|2801000000.0|0.0|2313000000.0|-608000000.0|0.0|-402000000.0|0.0|509000000.0|-501000000.0|-755000000.0|0.0|-402000000.0|-846000000.0|1303000000.0|-700000000.0|-34000000.0|1078000000.0|7793000000.0|6715000000.0|2313000000.0|608000000.0|1705000000.0|2013-06-15|2013-06-15|2013-09-07|PEP|Q2|16807000000.0|7898000000.0|8909000000.0|0.5300767537335634|0.0|6013000000.0|0.0|0.0|6040000000.0|13938000000.0|208000000.0|634000000.0|3503000000.0|0.208425060986|2869000000.0|0.17070268340599998|-9000000.0|2679000000.0|0.159397869935|654000000.0|2010000000.0|0.119593026715|1.3|1.28|1546000000.0|1565000000.0|2013-06-15|2013-06-15|2013-09-07|0.998|0.5522483787426323
2013-09-05|79.53|79.71|78.8|79.07|4025828|USD|420|PEP|Q2|7793000000.0|346000000.0|8139000000.0|7981000000.0|4131000000.0|1712000000.0|21963000000.0|18390000000.0|16719000000.0|14469000000.0|31188000000.0|0.0|0.0|5112000000.0|54690000000.0|307000000.0|76653000000.0|12101000000.0|6298000000.0|763000000.0|5100000000.0|1961000000.0|19162000000.0|23212000000.0|0.0|5100000000.0|6414000000.0|34726000000.0|-21000000.0|53867000000.0|26000000.0|44523000000.0|-6275000000.0|0.0|22786000000.0|76653000000.0|346000000.0|29510000000.0|21717000000.0|2013-06-15|2013-06-15|2013-09-07|PEP|Q2|2035000000.0|634000000.0|166000000.0|72000000.0|885000000.0|-913000000.0|-308000000.0|978000000.0|2801000000.0|0.0|2313000000.0|-608000000.0|0.0|-402000000.0|0.0|509000000.0|-501000000.0|-755000000.0|0.0|-402000000.0|-846000000.0|1303000000.0|-700000000.0|-34000000.0|1078000000.0|7793000000.0|6715000000.0|2313000000.0|608000000.0|1705000000.0|2013-06-15|2013-06-15|2013-09-07|PEP|Q2|16807000000.0|7898000000.0|8909000000.0|0.5300767537335634|0.0|6013000000.0|0.0|0.0|6040000000.0|13938000000.0|208000000.0|634000000.0|3503000000.0|0.208425060986|2869000000.0|0.17070268340599998|-9000000.0|2679000000.0|0.159397869935|654000000.0|2010000000.0|0.119593026715|1.3|1.28|1546000000.0|1565000000.0|2013-06-15|2013-06-15|2013-09-07|0.995|0.5570082876943139
2013-09-06|79.11|79.68|78.32|79.26|4443555|USD|421|PEP|Q2|7793000000.0|346000000.0|8139000000.0|7981000000.0|4131000000.0|1712000000.0|21963000000.0|18390000000.0|16719000000.0|14469000000.0|31188000000.0|0.0|0.0|5112000000.0|54690000000.0|307000000.0|76653000000.0|12101000000.0|6298000000.0|763000000.0|5100000000.0|1961000000.0|19162000000.0|23212000000.0|0.0|5100000000.0|6414000000.0|34726000000.0|-21000000.0|53867000000.0|26000000.0|44523000000.0|-6275000000.0|0.0|22786000000.0|76653000000.0|346000000.0|29510000000.0|21717000000.0|2013-06-15|2013-06-15|2013-09-07|PEP|Q2|2035000000.0|634000000.0|166000000.0|72000000.0|885000000.0|-913000000.0|-308000000.0|978000000.0|2801000000.0|0.0|2313000000.0|-608000000.0|0.0|-402000000.0|0.0|509000000.0|-501000000.0|-755000000.0|0.0|-402000000.0|-846000000.0|1303000000.0|-700000000.0|-34000000.0|1078000000.0|7793000000.0|6715000000.0|2313000000.0|608000000.0|1705000000.0|2013-06-15|2013-06-15|2013-09-07|PEP|Q2|16807000000.0|7898000000.0|8909000000.0|0.5300767537335634|0.0|6013000000.0|0.0|0.0|6040000000.0|13938000000.0|208000000.0|634000000.0|3503000000.0|0.208425060986|2869000000.0|0.17070268340599998|-9000000.0|2679000000.0|0.159397869935|654000000.0|2010000000.0|0.119593026715|1.3|1.28|1546000000.0|1565000000.0|2013-06-15|2013-06-15|2013-09-07|1.002|0.5758530323582084
2013-09-09|79.25|79.48|78.79|79.38|3757180|USD|422|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|1.006|0.5789384613136596
2013-09-10|79.76|79.8|79.03|79.43|4683040|USD|423|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|0.996|0.5599436558959804
2013-09-11|79.47|79.9|79.14|79.85|4437887|USD|424|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|1.006|0.5813987167828938
2013-09-12|79.97|80.05|79.56|79.87|3322278|USD|425|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|1.002|0.5753576685657297
2013-09-13|80.1|80.4|79.9|80.32|3416088|USD|426|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|1.009|0.555717070981416
2013-09-16|80.79|81.22|80.61|81.02|4130234|USD|427|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|1.003|0.5571205337521927
2013-09-17|81.01|81.84|80.97|81.66|4139256|USD|428|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|1.008|0.5757169985453972
2013-09-18|81.69|82.93|81.25|82.88|4916811|USD|429|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|1.015|0.5757169985453972
2013-09-19|82.88|82.94|81.34|81.82|5351890|USD|430|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|0.989|0.5391262864601746
2013-09-20|82.0|82.0|81.48|81.74|5350436|USD|431|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|0.995|0.5473136680919097
2013-09-23|81.56|81.58|80.95|81.02|5384783|USD|432|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|0.993|0.5641450315079741
2013-09-24|80.96|81.23|80.46|80.54|5686149|USD|433|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|0.997|0.5641450315079741
2013-09-25|80.68|81.16|80.08|80.21|5174452|USD|434|PEP|Q3|9204000000.0|355000000.0|9559000000.0|8088000000.0|3738000000.0|1546000000.0|22931000000.0|18072000000.0|16534000000.0|14300000000.0|30834000000.0|0.0|0.0|4977000000.0|53883000000.0|0.0|76814000000.0|12214000000.0|5256000000.0|998000000.0|5047000000.0|1207000000.0|18468000000.0|24293000000.0|0.0|5047000000.0|6604000000.0|35944000000.0|-12000000.0|54400000000.0|26000000.0|45554000000.0|-6907000000.0|0.0|22414000000.0|76814000000.0|355000000.0|29549000000.0|20345000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|1948000000.0|630000000.0|-123000000.0|70000000.0|1662000000.0|-174000000.0|322000000.0|334000000.0|4463000000.0|0.0|3647000000.0|-586000000.0|0.0|-1013000000.0|0.0|1007000000.0|-592000000.0|-1009000000.0|0.0|-1013000000.0|-881000000.0|1295000000.0|-1608000000.0|-36000000.0|1411000000.0|9204000000.0|7793000000.0|3647000000.0|586000000.0|3061000000.0|2013-09-07|2013-09-07|2013-12-28|PEP|Q3|16909000000.0|7946000000.0|8963000000.0|0.5300727423265716|0.0|6158000000.0|0.0|0.0|6183000000.0|14129000000.0|220000000.0|630000000.0|3410000000.0|0.20166775090199998|2780000000.0|0.16440948607300002|-1000000.0|2577000000.0|0.152404045183|654000000.0|1913000000.0|0.11313501685499999|1.24|1.23|1545000000.0|1564000000.0|2013-09-07|2013-09-07|2013-12-28|0.995|0.5844488249682842
