Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date_x.1|Start Date|End Date|prctChangeOPEN|TargetProbability|Date_y.1|No Articles|Date_x|No_Articles_x|Date_y|No_Articles_y
0|0|2012-01-03|111.44|115.01|111.44|113.5|1990761|USD|0|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|1.02|0.5796503053588967|2014-11-17|5|2014-11-17|5|2014-11-17|5
1|1|2012-01-04|113.7|114.29|112.71|113.72|1417732|USD|1|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|1.0|0.5513218451844757|2014-11-18|2|2014-11-18|2|2014-11-18|2
2|2|2012-01-05|113.75|115.95|113.25|115.26|2312299|USD|2|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|1.011|0.5490944316236638|2014-11-19|2|2014-11-19|2|2014-11-19|2
3|3|2012-01-06|115.0|116.74|114.49|115.5|1763248|USD|3|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|1.006|0.5147647681892148|2014-11-20|1|2014-11-20|1|2014-11-20|1
4|4|2012-01-09|115.65|116.66|114.87|114.87|1530543|USD|4|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|0.9990000000000001|0.4989506802872676|2014-11-21|8|2014-11-21|8|2014-11-21|8
5|5|2012-01-10|115.52|116.18|114.32|114.88|1458531|USD|5|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|0.995|0.5073103963876624|2014-11-24|5|2014-11-24|5|2014-11-24|5
6|6|2012-01-11|114.9|116.95|114.47|115.71|2587054|USD|6|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|1.0070000000000001|0.5062589318237799|2014-11-25|3|2014-11-25|3|2014-11-25|3
7|7|2012-01-12|115.72|116.41|114.87|116.3|1817010|USD|7|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|1.002|0.4979036918461376|2014-11-26|4|2014-11-26|4|2014-11-26|4
8|8|2012-01-13|116.0|117.98|115.36|116.03|1404759|USD|8|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|1.014|0.4926659000887881|2014-11-27|1|2014-11-27|1|2014-11-27|1
9|9|2012-01-17|117.66|117.79|116.33|116.9|1665945|USD|9|BIIB|FY|514542000.0|1176115000.0|1690657000.0|584603000.0|326843000.0|373324000.0|2975427000.0|1571387000.0|1146314000.0|1608191000.0|2754505000.0|1416737000.0|8100000.0|323448000.0|6074177000.0|572170000000.0|9049604000.0|186448000.0|3292000.0|45939000.0|69600000.0|607610000.0|912889000.0|1060808000.0|0.0|248644000.0|400276000.0|1709728000.0|1488000.0|2624105000.0|128000.0|3106761000.0|-26535000.0|3345145000.0|6425499000.0|9049604000.0|2592852000.0|1064100000.0|549558000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|1266686000.0|358933000.0|-153576000.0|113005000.0|-1949879462000.0|-73374000.0|-59219000.0|0.0|2062538000.0|0.0|1727741000.0|-208020000.0|-5000000.0|-4211294000.0|2276720000.0|497300000.0|-1650294000.0|-11459000.0|0.0|-497975000.0|0.0|189572000.0|-319862000.0|-2641000.0|-242415000.0|514542000.0|756957000.0|1727741000.0|252175000.0|1475566000.0|2011-12-31|2011-12-31|2012-03-31|BIIB|FY|5048634000.0|466780000.0|4581854000.0|0.907543307754137|1219602000.0|1056133000.0|0.0|-3973000000.0|2275735000.0|3323943000.0|33000000.0|358933000.0|2083624000.0|0.412710448014|1724691000.0|0.34161537556500005|-3973000000.0|1711214000.0|0.338945940625|444528000.0|1234428000.0|0.24450732614|5.09|5.04|6000000.0|245033000.0|2011-12-31|2011-12-31|2012-03-31|0.99|0.4818442591965989|2014-11-28|2|2014-11-28|2|2014-11-28|2
