|Date|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY
0|2012-01-03|675.9040000000002|686.45|659.344|671.36|25502557|USD
1|2012-01-04|665.8100000000001|673.9730000000001|649.9|659.83|46960023|USD
2|2012-01-05|656.8229999999999|670.6400000000001|646.97|662.1189999999999|27504039|USD
3|2012-01-06|661.242|669.7669999999999|649.4999999999999|658.0686000000001|18240702|USD
4|2012-01-09|651.0799|660.0699000000001|640.4400999999999|650.8121|20568088|USD
5|2012-01-10|660.693|673.229|653.0930000000001|665.2890000000001|20966088|USD
6|2012-01-11|669.9300000000002|682.78|663.2200000000003|674.76|20236467|USD
7|2012-01-12|674.9399999999998|688.6899999999998|661.941|680.48|24271334|USD
8|2012-01-13|664.7700000000001|676.5100000000001|655.498|668.6590000000001|26920548|USD
9|2012-01-17|673.3600000000001|683.3|660.4299999999998|667.7199999999999|44425755|USD
10|2012-01-18|677.0999999999999|692.569|670.7130000000002|688.5289999999999|54567461|USD
11|2012-01-19|691.1166000000002|703.239|679.2896|689.6289999999999|49335621|USD
12|2012-01-20|687.7600000000001|698.39|678.35|688.061|30556830|USD
13|2012-01-23|681.35|690.0499999999998|670.4299999999998|677.9300000000001|27550976|USD
14|2012-01-24|673.248|685.8530000000003|664.421|676.54|31934754|USD
15|2012-01-25|669.6260000000001|677.2200000000003|658.4600000000002|669.3109999999999|22025631|USD
16|2012-01-26|681.4310000000002|691.0000000000002|668.9499999999997|678.3599000000002|24964423|USD
17|2012-01-27|676.63|694.2199999999999|671.431|689.2909999999999|19505734|USD
18|2012-01-30|683.94|692.9799999999999|673.3090000000001|682.0399999999998|23735146|USD
19|2012-01-31|679.2200000000003|687.1380000000001|662.326|671.8799999999999|22117947|USD
20|2012-02-01|683.2879999999998|699.1879999999998|669.2410000000001|692.8699999999998|31364113|USD
21|2012-02-02|694.05|709.6799999999998|682.3900000000001|699.472|25348222|USD
22|2012-02-03|709.4899999999999|724.66|696.3080000000003|717.0694000000003|29824108|USD
23|2012-02-06|714.32|727.5599999999998|703.4809999999999|715.9412999999998|27371468|USD
24|2012-02-07|712.3900000000001|722.27|699.829|711.2300000000001|26464478|USD
25|2012-02-08|712.8|721.4348999999997|698.4499999999998|711.4099999999997|31414112|USD
26|2012-02-09|717.64|725.0189999999999|704.4200000000001|714.5880000000001|41404052|USD
27|2012-02-10|707.27|719.1210000000001|696.1825000000001|709.1451999999999|27785667|USD
28|2012-02-13|716.1099999999998|729.62|707.6739999999999|723.8500000000003|20965505|USD
29|2012-02-14|721.5099999999999|731.9399999999997|709.43|721.2205999999998|25474728|USD
30|2012-02-15|724.34|735.4100000000001|709.28|720.48|29245658|USD
31|2012-02-16|721.8199999999999|748.9019999999997|706.5400000000001|732.081|33574411|USD
32|2012-02-17|735.1871999999998|742.6650000000001|717.3008000000001|727.9050000000002|33431415|USD
33|2012-02-21|728.49|740.0298999999999|714.8299999999998|723.12|28048586|USD
34|2012-02-22|721.0599000000001|731.9699000000002|707.0200000000001|719.5475000000002|26554852|USD
35|2012-02-23|722.0639999999997|738.39|710.3739999999999|731.6789999999999|37978710|USD
36|2012-02-24|730.5599999999998|747.3400000000001|720.9999999999999|734.673|27065672|USD
37|2012-02-27|720.46|737.17|711.2099999999999|726.9739999999998|25246225|USD
38|2012-02-28|727.1099999999999|734.8305000000001|712.78|721.9799999999999|25530610|USD
39|2012-02-29|732.6899999999999|740.9499999999998|710.9300000000001|717.5299000000001|40065614|USD
40|2012-03-01|720.66|733.37|708.53|719.5999999999999|26775000|USD
41|2012-03-02|712.2800000000002|720.9110000000001|694.2|701.4399999999999|26224199|USD
42|2012-03-05|700.1300000000001|709.8900000000001|686.67|695.5799999999999|26621940|USD
43|2012-03-06|687.8699999999998|694.1919999999999|670.4599999999999|682.6499999999997|26723370|USD
44|2012-03-07|685.8301|700.4800999999999|679.7600000000001|692.53|22587247|USD
45|2012-03-08|696.3500000000001|714.3299999999999|689.4900000000001|707.74|20133747|USD
46|2012-03-09|705.81|724.6258|702.0039999999999|715.3099999999998|20322452|USD
47|2012-03-12|716.6800000000001|728.5600000000003|705.671|715.3498999999999|14593271|USD
48|2012-03-13|719.6999999999999|734.39|711.6200000000001|730.2799000000002|27202791|USD
49|2012-03-14|730.7499999999999|737.5992|715.356|723.456|23810115|USD
50|2012-03-15|733.08|746.47|723.0899999999999|738.6999999999999|24212161|USD
51|2012-03-16|732.6573000000001|739.3872999999999|718.9300000000001|730.4700000000001|33935789|USD
52|2012-03-19|736.25|751.0699999999999|728.12|742.8108|23392272|USD
53|2012-03-20|736.9099999999999|745.5899999999998|724.2241000000001|736.75|16341997|USD
54|2012-03-21|731.3899999999999|742.734|722.0500999999999|733.6399|22761214|USD
55|2012-03-22|725.7500000000002|734.0699999999999|715.1500000000001|726.2719999999999|18464338|USD
56|2012-03-23|736.5050000000002|746.4129999999999|728.085|741.77|19595947|USD
57|2012-03-26|747.1999999999998|764.7979999999999|742.0500000000001|758.95|18707809|USD
