|Date|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY
0|2012-01-03|620.3899999999999|629.85|606.6350000000001|615.3800000000002|8707848|USD
1|2012-01-04|612.4|621.41|604.0900000000001|613.376|8556864|USD
2|2012-01-05|611.1700000000001|624.65|599.66|618.9100000000001|8822626|USD
3|2012-01-06|618.6800000000001|627.87|609.39|617.63|9081578|USD
4|2012-01-09|619.2999999999998|628.2600000000001|610.9300000000001|620.4799999999999|8937874|USD
5|2012-01-10|627.5600000000001|636.0699999999999|616.8320000000001|626.9700000000001|27946089|USD
6|2012-01-11|623.47|637.98|616.9399999999999|633.0000000000001|12940457|USD
7|2012-01-12|630.0699999999999|641.0|618.5300000000001|635.36|9645327|USD
8|2012-01-13|633.13|643.8400000000001|625.86|634.5409999999999|10198156|USD
9|2012-01-17|639.5600000000001|647.5600000000002|629.3199999999999|636.4100000000001|8568337|USD
10|2012-01-18|636.6799999999998|661.2500000000002|631.0899999999999|657.7520000000001|9506489|USD
11|2012-01-19|659.0300000000001|667.93|647.995|655.2899999999998|6468091|USD
12|2012-01-20|654.2300000000001|669.5500000000001|648.75|664.1999999999998|7943128|USD
13|2012-01-23|664.3699999999997|672.0999999999999|654.4799999999999|661.1|6878632|USD
14|2012-01-24|657.7499999999998|667.67|648.9499999999999|661.23|7367075|USD
15|2012-01-25|658.73|669.7900000000001|650.82|664.46|8013116|USD
16|2012-01-26|668.7899999999998|675.44|658.06|666.7499999999999|8168410|USD
17|2012-01-27|663.6400000000001|675.9899999999999|659.2199999999998|670.36|5890772|USD
18|2012-01-30|664.3899999999999|672.0899999999998|654.03|663.2499999999998|7406466|USD
19|2012-01-31|662.3900000000001|665.9400000000002|647.9390000000001|653.6099999999998|9528984|USD
20|2012-02-01|663.6500000000001|679.8800000000001|655.5580000000001|672.1999999999998|10964553|USD
21|2012-02-02|673.3200000000002|684.42|666.57|676.0600000000001|7556563|USD
22|2012-02-03|685.86|706.3|678.49|696.54|10233852|USD
23|2012-02-06|691.37|699.7199999999997|683.9399999999997|690.6200000000001|8182660|USD
24|2012-02-07|689.2199999999999|701.0999999999999|681.8080000000001|695.0300000000001|7668653|USD
25|2012-02-08|691.7459999999998|707.06|680.9599999999999|697.72|9246206|USD
26|2012-02-09|688.8399999999999|693.23|668.77|678.5299999999999|16488670|USD
27|2012-02-10|670.22|679.0699999999999|659.2800000000001|665.43|8878272|USD
28|2012-02-13|671.865|680.96|659.1300000000001|669.64|11383459|USD
29|2012-02-14|663.3109999999999|669.55|649.6999999999999|660.9099999999999|28363693|USD
30|2012-02-15|663.7399999999999|669.8100000000001|648.2000000000002|653.8800000000001|11804761|USD
31|2012-02-16|653.24|679.42|648.3499999999998|673.85|11735191|USD
32|2012-02-17|677.6300000000001|686.74|669.5600000000002|677.82|10590060|USD
33|2012-02-21|677.85|688.98|663.016|672.78|8959455|USD
34|2012-02-22|671.69|679.58|662.8699999999998|669.4299999999998|8985364|USD
35|2012-02-23|670.6700000000001|682.6890000000001|662.51|677.9099999999999|10405641|USD
36|2012-02-24|678.0300000000002|683.7199999999999|668.7700000000001|674.63|7035368|USD
37|2012-02-27|669.8299999999999|677.3700000000001|658.99|670.18|11202448|USD
38|2012-02-28|665.7579999999998|675.23|655.768|663.65|9336866|USD
39|2012-02-29|670.26|679.1299999999999|654.18|660.3199999999999|11672479|USD
40|2012-03-01|663.4960000000001|674.5300000000001|652.6399999999999|661.16|10207123|USD
41|2012-03-02|661.6060000000001|667.71|645.8399999999999|650.89|15099875|USD
42|2012-03-05|649.9100000000001|658.19|637.9830000000001|647.8399999999999|9912937|USD
43|2012-03-06|640.68|648.79|628.83|635.6200000000001|10752224|USD
44|2012-03-07|636.1999999999998|644.23|627.5550000000001|637.4100000000002|8812077|USD
45|2012-03-08|638.2500000000002|650.6200000000001|630.7700000000001|646.55|8930817|USD
46|2012-03-09|652.2099999999999|667.13|647.27|659.2200000000001|8141471|USD
