|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date
2012-01-03|53.23|53.88|52.41|52.46|1949625|USD|0|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
2012-01-04|52.36|52.53|51.88|52.3|2170849|USD|1|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
2012-01-05|52.08|52.72|51.92|52.54|1809292|USD|2|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
2012-01-06|52.39|53.31|52.09|53.12|1886778|USD|3|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
2012-01-09|53.2|53.44|52.89|53.18|1982253|USD|4|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
2012-01-10|53.46|54.92|53.36|54.75|2611638|USD|5|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
2012-01-11|54.78|55.52|54.69|55.18|2203123|USD|6|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
2012-01-12|55.36|55.6|54.81|55.28|1410820|USD|7|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
2012-01-13|55.09|55.22|54.14|54.83|1722982|USD|8|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
2012-01-17|55.5|55.85|55.03|55.25|1426504|USD|9|INTU|Q1|333000000.0|718000000.0|1051000000.0|166000000.0|0.0|663000000.0|1880000000.0|560000000.0|1886000000.0|151000000.0|2037000000.0|59000000.0|41000000.0|106000000.0|2803000000.0|206000000.0|4683000000.0|168000000.0|500000000.0|0.0|379000000.0|589000000.0|1636000000.0|499000000.0|40000000.0|110000000.0|187000000.0|836000000.0|0.0|2322000000.0|2919000000.0|3917000000.0|9000000.0|0.0|2361000000.0|4683000000.0|777000000.0|999000000.0|666000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|-64000000.0|72000000.0|5000000.0|40000000.0|-205000000.0|5000000.0|0.0|39000000.0|244000000.0|0.0|-110000000.0|-44000000.0|0.0|-452000000.0|177000000.0|269000000.0|-50000000.0|-78000000.0|0.0|-255000000.0|-45000000.0|74000000.0|-226000000.0|-3000000.0|-389000000.0|333000000.0|722000000.0|-110000000.0|44000000.0|-154000000.0|2011-10-31|2011-10-31|2012-01-31|INTU|Q1|594000000.0|32000000.0|562000000.0|0.9461279461279462|167000000.0|92000000.0|236000000.0|0.0|495000000.0|688000000.0|0.0|72000000.0|-26000000.0|-0.043771043771043766|-98000000.0|-0.16498316498316498|11000000.0|-98000000.0|-0.16498316498316498|-34000000.0|-64000000.0|-0.10774410774410774|-0.21|-0.21|300000000.0|300000000.0|2011-10-31|2011-10-31|2012-01-31
