palmOil@controversialWeapons@gambling@socialScore@nuclear@furLeather@alcoholic@gmo@catholic@socialPercentile@peerCount@governanceScore@environmentPercentile@animalTesting@tobacco@totalEsg@highestControversy@esgPerformance@coal@pesticides@adult@percentile@peerGroup@smallArms@environmentScore@governancePercentile@militaryContract
False@False@False@11.26@False@False@False@False@False@0@100@5.66@0@False@False@18.05@1@UNDER_PERF@False@False@False@14.04@Software & Services@False@1.13@0@False
