ActivePositions@Holders@Shares
Increased Positions@217@9,933,779
Decreased Positions@310@20,440,893
Held Positions@76@173,617,974
Total Institutional Shares@603@203,992,646
New Positions@54@2,052,854
Sold Out Positions@102@2,387,426
