Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Technology@Electronic Components@$48.00@$48.60/$47.01@1,037,698@2,181,194@$49.01@$65.38/$34.66@10,410,802,755@13.3@18.02@$3.54@$1.92@Jul 9, 2020@Jul 29, 2020@3.99%@1.0
