Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Technology@Computer Software: Prepackaged Software@$126.00@$119.58/$115.89@3,497,309@3,473,963@$118.32@$124.28/$85.69@34,501,057,466@11.66@30.88@$10.25@N/A@N/A@N/A@N/A@1.0
