ActivePositions@Holders@Shares
Increased Positions@464@25,311,577
Decreased Positions@404@30,618,225
Held Positions@102@203,599,388
Total Institutional Shares@970@259,529,190
New Positions@128@5,314,684
Sold Out Positions@108@8,716,549
