Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date_x.1|Start Date|End Date|prctChangeOPEN|TargetProbability|Date_y.1|No Articles|Date_x|No_Articles_x|Date_y|No_Articles_y
0|0|2012-01-03|21.05|21.45|21.02|21.3|4859443|USD|0|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|1.003|0.4127494275371132|2011-12-22|1|2011-12-22|1|2011-12-22|1
1|1|2012-01-04|21.12|21.19|20.26|20.29|7479339|USD|1|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|0.966|0.4172328749381368|2011-12-23|1|2011-12-23|1|2011-12-23|1
2|2|2012-01-05|20.4|20.81|20.16|20.53|5057777|USD|2|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|1.003|0.4310113920056122|2011-12-27|1|2011-12-27|1|2011-12-27|1
3|3|2012-01-06|20.47|20.59|19.64|19.67|7231292|USD|3|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|0.976|0.42369120445938624|2011-12-28|1|2011-12-28|1|2011-12-28|1
4|4|2012-01-09|19.97|19.97|19.08|19.42|11974502|USD|4|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|0.98|0.4269101339455179|2012-01-11|2|2012-01-11|2|2012-01-11|2
5|5|2012-01-10|19.57|19.76|19.38|19.45|6737771|USD|5|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|0.986|0.4338289844819309|2012-01-12|1|2012-01-12|1|2012-01-12|1
6|6|2012-01-11|19.3|19.52|19.19|19.38|6786338|USD|6|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|1.013|0.442196872940424|2012-01-13|3|2012-01-13|3|2012-01-13|3
7|7|2012-01-12|19.56|19.83|19.33|19.51|5889681|USD|7|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|0.985|0.4232575808798929|2012-01-16|1|2012-01-16|1|2012-01-16|1
8|8|2012-01-13|19.27|19.34|17.95|18.04|18690376|USD|8|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|0.941|0.4315505008901402|2012-02-02|1|2012-02-02|1|2012-02-02|1
9|9|2012-01-17|18.13|18.23|17.56|17.74|16483417|USD|9|EA|Q3|1242000000.0|406000000.0|1648000000.0|526000000.0|69000000.0|563000000.0|2806000000.0|547000000.0|1716000000.0|402000000.0|2118000000.0|143000000.0|44000000.0|181000000.0|2890000000.0|82000000.0|5696000000.0|112000000.0|0.0|286000000.0|92000000.0|1999000000.0|2397000000.0|534000000.0|0.0|82000000.0|235000000.0|851000000.0|183000000.0|3431000000.0|3000000.0|-477000000.0|190000000.0|2549000000.0|2265000000.0|5696000000.0|406000000.0|534000000.0|-708000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|-205000000.0|54000000.0|4000000.0|48000000.0|-305000000.0|39000000.0|22000000.0|-93000000.0|409000000.0|0.0|475000000.0|0.0|-19000000.0|-195000000.0|144000000.0|-95000000.0|-114000000.0|5000000.0|4000000.0|-312000000.0|0.0|276000000.0|-36000000.0|-13000000.0|312000000.0|1242000000.0|930000000.0|475000000.0|0.0|475000000.0|2011-12-31|2011-12-31|2012-03-31|EA|Q3|1061000000.0|552000000.0|509000000.0|0.4797360980207352|325000000.0|98000000.0|269000000.0|0.0|692000000.0|1244000000.0|0.0|54000000.0|-139000000.0|-0.13100848256361922|-193000000.0|-0.18190386427898209|-10000000.0|-193000000.0|-0.18190386427898209|12000000.0|-205000000.0|-0.19321394910461828|-0.62|-0.62|331000000.0|336000000.0|2011-12-31|2011-12-31|2012-03-31|0.977|0.4525131940492193|2012-02-03|1|2012-02-03|1|2012-02-03|1
