palmOil@controversialWeapons@gambling@socialScore@nuclear@furLeather@alcoholic@gmo@catholic@socialPercentile@peerCount@governanceScore@environmentPercentile@animalTesting@tobacco@totalEsg@highestControversy@esgPerformance@coal@pesticides@adult@percentile@peerGroup@smallArms@environmentScore@governancePercentile@militaryContract
False@False@False@12.5@False@False@False@False@False@0@100@8.05@0@False@False@23.63@0@AVG_PERF@False@False@False@31.92@Software & Services@False@3.08@0@False
