ActivePositions@Holders@Shares
Increased Positions@301@3,864,535
Decreased Positions@327@5,886,136
Held Positions@87@70,848,725
Total Institutional Shares@715@80,599,396
New Positions@64@332,120
Sold Out Positions@59@784,042
