Unnamed: 0|Unnamed: 0.1|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date_x.1|Start Date|End Date|prctChangeOPEN|TargetProbability|Date_y.1|No_Articles_x|Date|No_Articles_y
0|2012-01-03|10.04|10.39|10.02|10.32|29219512|USD|0|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|1.03|0.6316796851049714|2019-03-18|3|2019-03-18|3
1|2012-01-04|10.34|11.57|10.26|11.49|100553200|USD|1|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|1.098|0.6228280343119605|2019-03-19|6|2019-03-19|6
2|2012-01-05|11.35|11.69|11.04|11.33|86608688|USD|2|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|0.996|0.6051527680650033|2019-03-20|11|2019-03-20|11
3|2012-01-06|11.3|12.47|11.24|12.33|125663920|USD|3|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|1.133|0.6091906510793629|2019-03-21|11|2019-03-21|11
4|2012-01-09|12.8|14.24|12.45|14.03|214073024|USD|4|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|1.114|0.5670869972596914|2019-03-22|8|2019-03-22|8
5|2012-01-10|14.26|14.26|13.21|13.69|146335040|USD|5|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|0.952|0.5364303786612471|2019-03-23|2|2019-03-23|2
6|2012-01-11|13.57|13.66|13.06|13.16|87206992|USD|6|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|0.973|0.5516602646209617|2019-03-24|1|2019-03-24|1
7|2012-01-12|13.21|13.34|12.74|13.16|61292920|USD|7|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|0.989|0.5474055491116505|2019-03-25|8|2019-03-25|8
8|2012-01-13|13.07|13.79|12.89|13.48|88838984|USD|8|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|1.0490000000000002|0.5508763691227561|2019-03-26|8|2019-03-26|8
9|2012-01-17|13.71|13.98|13.48|13.53|58864900|USD|9|NFLX|FY|508053000.0|289758000.0|797811000.0|0.0|0.0|1033046000.0|1830857000.0|136353000.0|0.0|0.0|0.0|0.0|0.0|1101986000.0|1238339000.0|1101986000.0|3069196000.0|87860000.0|0.0|0.0|148796000.0|988399000.0|1225055000.0|200000000.0|0.0|0.0|61703000.0|261703000.0|939628000.0|2426386000.0|55000.0|422930000.0|706000.0|219119000.0|642810000.0|3069196000.0|289758000.0|200000000.0|-308053000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|35219000.0|315859000.0|4407000.0|18077000.0|383655000.0|0.0|0.0|19366000.0|605802000.0|0.0|65466000.0|-10656000.0|0.0|-123214000.0|19665000.0|-124618000.0|-115609000.0|-536000.0|181358000.0|0.0|0.0|218175000.0|398997000.0|0.0|348854000.0|508053000.0|159199000.0|65466000.0|10656000.0|54810000.0|2011-12-31|2011-12-31|2012-03-31|NFLX|FY|875575000.0|575155000.0|300420000.0|0.3431116694743454|80783000.0|34477000.0|114288000.0|123288000.0|238548000.0|813703000.0|4942000.0|315859000.0|377731000.0|0.431409074037|61872000.0|0.07066442052369999|11509000.0|56835000.0|0.06491162950059999|21616000.0|35219000.0|0.040223852896699996|0.65|0.63|52847000.0|54369000.0|2011-12-31|2011-12-31|2012-03-31|0.971|0.5495535761070146|2019-03-27|8|2019-03-27|8
