|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date|prctChangeOPEN|TargetProbability
2012-04-25|31.5|31.98|31.37|31.97|10774042|USD|78|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|1.004|0.4371434656537982
2012-04-26|31.62|32.0|31.62|31.95|9420322|USD|79|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|1.012|0.41571220281872856
2012-04-27|32.0|32.22|31.85|32.17|10434682|USD|80|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|1.001|0.42271881994286276
2012-04-30|32.02|32.09|31.85|31.94|8635533|USD|81|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|0.988|0.4046604461777204
2012-05-01|31.64|32.05|31.63|31.85|8224877|USD|82|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|1.0|0.41958064824279856
2012-05-02|31.65|32.15|31.61|32.09|9121614|USD|83|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|1.015|0.4160803023508409
2012-05-03|32.13|32.2|31.37|31.39|11499710|USD|84|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|0.965|0.4034855721818711
2012-05-04|31.01|31.1|30.48|30.59|11574242|USD|85|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|0.983|0.42077927633357304
2012-05-07|30.48|30.93|30.48|30.61|8321833|USD|86|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|0.996|0.44572028431996263
2012-05-08|30.36|30.71|29.94|30.63|10458525|USD|87|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|0.998|0.4532774147295644
2012-05-09|30.31|30.73|29.98|30.6|12218933|USD|88|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|1.013|0.46086664352274276
2012-05-10|30.69|30.87|30.34|30.78|9853740|USD|89|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|1.002|0.43116263398074334
2012-05-11|30.75|31.29|30.66|30.74|7204534|USD|90|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|0.991|0.428956671575315
2012-05-14|30.47|30.8|30.27|30.63|5845040|USD|91|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|1.006|0.4187538756887083
2012-05-15|30.64|30.84|30.22|30.29|5245885|USD|92|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|0.991|0.4164885122992404
2012-05-16|30.35|30.56|29.93|29.96|6847567|USD|93|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|0.989|0.4191634823822516
2012-05-17|30.01|30.08|29.28|29.35|8167303|USD|94|TXN|Q1|1193000000.0|1572000000.0|2765000000.0|1478000000.0|1853000000.0|1495000000.0|7591000000.0|4278000000.0|4452000000.0|2815000000.0|7267000000.0|239000000.0|302000000.0|332000000.0|12418000000.0|0.0|20009000000.0|589000000.0|378000000.0|106000000.0|1192000000.0|1836000000.0|2909000000.0|4207000000.0|0.0|622000000.0|0.0|4829000000.0|1200000000.0|8938000000.0|1741000000.0|26345000000.0|-742000000.0|0.0|11071000000.0|20009000000.0|1811000000.0|4585000000.0|3392000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|265000000.0|329000000.0|4000000.0|69000000.0|353000000.0|63000000.0|-91000000.0|-37000000.0|4682000000.0|0.0|449000000.0|-103000000.0|0.0|-242000000.0|0.0|373000000.0|270000000.0|0.0|259000000.0|-1193000000.0|-195000000.0|870000000.0|-518000000.0|0.0|201000000.0|1193000000.0|992000000.0|449000000.0|103000000.0|346000000.0|2012-03-31|2012-03-31|2012-06-30|TXN|Q1|3121000000.0|1590000000.0|1531000000.0|0.4905479013136815|509000000.0|462000000.0|0.0|-14000000.0|971000000.0|2561000000.0|21000000.0|329000000.0|726000000.0|0.232617750721|397000000.0|0.12720281960899998|-14000000.0|362000000.0|0.11598846523600001|97000000.0|265000000.0|0.0849086831144|0.23|0.22|1143000000.0|1165000000.0|2012-03-31|2012-03-31|2012-06-30|0.983|0.43966170043474423
