ActivePositions@Holders@Shares
Increased Positions@231@39,788,514
Decreased Positions@262@57,064,597
Held Positions@74@248,560,335
Total Institutional Shares@567@345,413,446
New Positions@69@13,441,495
Sold Out Positions@87@26,108,425
