ActivePositions@Holders@Shares
Increased Positions@361@30,064,204
Decreased Positions@531@33,177,686
Held Positions@108@245,223,684
Total Institutional Shares@1,000@308,465,574
New Positions@86@7,013,638
Sold Out Positions@160@2,993,124
