Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Consumer Services@Clothing/Shoe/Accessory Stores@$105.00@$102.91/$100.67@1,510,839@3,226,521@$102.76@$124.16/$56.30@36,270,801,711@39.56@61.17@$2.58@$1.14@Mar 16, 2020@Mar 31, 2020@1.11%@1.0
