Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Technology@EDP Services@$79.00@$74.04/$72.41@1,358,704@2,179,911@$73.01@$80.90/$53.08@22,476,144,110@45.87@29.54@$1.61@$0.72@Jun 4, 2020@Jul 17, 2020@0.99%@1.0
