palmOil@controversialWeapons@gambling@socialScore@nuclear@furLeather@alcoholic@gmo@catholic@socialPercentile@peerCount@governanceScore@environmentPercentile@animalTesting@tobacco@totalEsg@highestControversy@esgPerformance@coal@pesticides@adult@percentile@peerGroup@smallArms@environmentScore@governancePercentile@militaryContract
False@False@False@11.25@False@False@False@False@False@0@100@6.29@0@False@False@18.69@2@UNDER_PERF@False@False@False@15.95@Software & Services@False@1.16@0@False
