Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date_x.1|Start Date|End Date|prctChangeOPEN|TargetProbability|Date_y.1|No Articles|Date_x|No_Articles_x|Date_y|No_Articles_y
0|0|2012-01-03|62.41|63.33|61.0|61.96|1968871|USD|0|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|0.993|0.619755959185905|2009-12-14|1|2009-12-14|1|2009-12-14|1
1|1|2012-01-04|62.0|62.77|61.09|61.87|2511312|USD|1|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|0.992|0.6204951862230627|2010-08-05|1|2010-08-05|1|2010-08-05|1
2|2|2012-01-05|61.5|64.19|61.38|63.65|2575862|USD|2|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|1.031|0.6379762209002809|2010-10-12|1|2010-10-12|1|2010-10-12|1
3|3|2012-01-06|63.43|63.49|60.15|62.02|4008551|USD|3|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|0.981|0.6084295505545836|2010-12-22|1|2010-12-22|1|2010-12-22|1
4|4|2012-01-09|62.25|62.79|61.36|62.3|1422555|USD|4|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|1.0170000000000001|0.6141610472560128|2011-01-29|1|2011-01-29|1|2011-01-29|1
5|5|2012-01-10|63.3|64.72|62.81|64.11|2265948|USD|5|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|1.0170000000000001|0.5987715148273596|2011-04-19|1|2011-04-19|1|2011-04-19|1
6|6|2012-01-11|64.39|65.86|64.2|65.07|1714720|USD|6|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|1.018|0.6008819337945345|2011-04-29|1|2011-04-29|1|2011-04-29|1
7|7|2012-01-12|65.54|65.74|64.54|65.44|2308209|USD|7|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|1.02|0.5857283723592651|2011-05-02|1|2011-05-02|1|2011-05-02|1
8|8|2012-01-13|66.88|67.21|64.15|64.85|1888261|USD|8|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|0.982|0.5817807106097377|2011-12-13|1|2011-12-13|1|2011-12-13|1
9|9|2012-01-17|65.69|66.74|65.37|65.67|1581885|USD|9|CTXS|FY|333296000.0|406461000.0|739757000.0|484431000.0|8507000.0|140335000.0|1373030000.0|277429000.0|1239120000.0|343372000.0|1582492000.0|737844000.0|67479000.0|61267000.0|2726511000.0|866590000.0|4099541000.0|58034000.0|0.0|118413000.0|818642000.0|184041000.0|1179130000.0|302454000.0|141241000.0|44916000.0|48680000.0|234837000.0|-44916000.0|1369051000.0|283000.0|2211471000.0|-11561000.0|530297000.0|2730490000.0|4099541000.0|1144305000.0|302454000.0|-333296000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|108007000.0|43661000.0|34514000.0|29318000.0|-67003000.0|-136675000.0|-1657000.0|509000.0|193900000.0|0.0|169563000.0|-23077000.0|-145905000.0|-99952000.0|165533000.0|13466000.0|-89935000.0|0.0|30779000.0|-99952000.0|0.0|41490000.0|-58462000.0|-1219000.0|21166000.0|333296000.0|312130000.0|169563000.0|25350000.0|144213000.0|2011-12-31|2011-12-31|2012-03-31|CTXS|FY|619366000.0|79160000.0|540206000.0|0.8721918865420446|88764000.0|77883000.0|233231000.0|4514000.0|404392000.0|483552000.0|0.0|43661000.0|179475000.0|0.289772121815|135814000.0|0.219279069242|-336000.0|101457000.0|0.163807829296|29847000.0|108699000.0|0.17550043108600002|0.58|0.57|187315000.0|190641000.0|2011-12-31|2011-12-31|2012-03-31|1.0|0.5924980599385417|2012-01-20|1|2012-01-20|1|2012-01-20|1
