ActivePositions@Holders@Shares
Increased Positions@310@20,562,995
Decreased Positions@393@18,101,214
Held Positions@69@152,625,392
Total Institutional Shares@772@191,289,601
New Positions@99@5,450,409
Sold Out Positions@111@4,374,689
