Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Miscellaneous@Business Services@$150.00@$158.21/$155.59@4,055,708@9,552,377@$156.09@$159.48/$82.07@184,726,013,729@99.59@65.04@$1.58@N/A@N/A@N/A@N/A@1.0
