ActivePositions@Holders@Shares
Increased Positions@918@70,821,322
Decreased Positions@873@61,534,820
Held Positions@176@855,622,893
Total Institutional Shares@1,967@987,979,035
New Positions@162@10,110,365
Sold Out Positions@155@7,405,237
