ModuleTitle@CompanyName@Symbol@Address@Phone@Industry@Sector@Region@CompanyDescription@KeyExecutives@Number_of_employees@Subsidiaries
Company Description@Broadcom Inc.@AVGO@1320 RIDDER PARK DRIVE, SAN JOSE, California, 95131, United States of America@4084338000@Semiconductors@Technology@North America@"Broadcom Inc. (""Broadcom"") is the successor to Broadcom Pte. Ltd. (formerly
Broadcom Limited), a Singapore company (""Broadcom-Singapore""), as a result of
our redomiciliation to the United States on April 4, 2018 (the ""Redomiciliation
Transaction""). We are a global technology leader that designs, develops and
supplies a broad range of semiconductor and infrastructure software solutions.
Our over 50-year history of innovation dates back to our diverse origins from
Hewlett-Packard Company, AT&T, LSI Corporation, Broadcom Corporation (""BRCM""),
Brocade Communications Systems LLC (""Brocade""), CA, Inc. (""CA"") and Symantec
Corporation. Over the years, we have assembled a large team of semiconductor and
software design engineers around the world. We maintain design, product and
software development engineering resources at locations in the U.S., Asia,
Europe and Israel, providing us with engineering expertise worldwide.&nbsp;&nbsp;... <a href=""http://secfilings.nasdaq.com/edgar_conv_html%2f2019%2f12%2f20%2f0001730168-19-000144.html#FIS_BUSINESS"" target=""_blank"">More</a> ...&nbsp;&nbsp;
"@[('Andy Nallappan', 'Chief Information Officer & Vice President'), ('Boon Chye Ooi', 'Senior Vice President-Global Operations'), ('Hock E. Tan', 'President, Chief Executive Officer & Director'), ('Thomas Harry Krause', 'Chief Financial Officer')]@['5,000']@['NO INFO']
