ActivePositions@Holders@Shares
Increased Positions@726@24,709,511
Decreased Positions@655@25,833,875
Held Positions@91@281,407,168
Total Institutional Shares@1,472@331,950,554
New Positions@126@3,055,929
Sold Out Positions@174@1,659,000
