ActivePositions@Holders@Shares
Increased Positions@878@132,935,757
Decreased Positions@791@142,787,580
Held Positions@131@736,675,527
Total Institutional Shares@1,800@1,012,398,864
New Positions@246@10,735,554
Sold Out Positions@149@23,034,941
