Date@Items@documentLink
2020-05-29@['Item 8.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/789019/000119312520157234/d829164d8k.htm
2020-05-14@['Item 8.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/789019/000119312520142890/d911580d8k.htm
2020-04-30@['Item 8.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/789019/000119312520128779/d924162d8k.htm
2020-04-29@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/789019/000119312520126089/d844377d8k.htm
2020-03-28@['Item 7.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/789019/000119312520091746/d909204d8k.htm
2020-03-13@['Item 5.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/789019/000119312520073072/d884867d8k.htm
2020-02-26@['Item 7.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/789019/000119312520050232/d896577d8k.htm
2020-01-29@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/789019/000119312520018383/d875975d8k.htm
2019-12-04@['Item 5.07']@/ix?doc=/Archives/edgar/data/789019/000119312519307138/d840134d8k.htm
2019-10-23@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/789019/000119312519272562/d823675d8k.htm
2019-09-19@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312519249565/d797112d8k.htm
2019-07-18@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312519196501/d777737d8k.htm
2019-04-24@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312519117108/d661527d8k.htm
2019-01-30@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312519022553/d699806d8k.htm
2018-11-28@['Item 5.07']@/Archives/edgar/data/789019/000119312518337951/d646680d8k.htm
2018-10-24@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312518306365/d640048d8k.htm
2018-09-17@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312518277602/d602842d8k.htm
2018-07-19@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312518221458/d501766d8k.htm
2018-06-04@['Item 7.01', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312518182975/d600091d8k.htm
2018-04-26@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312518134732/d576671d8k.htm
2018-01-31@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312518027377/d468387d8k.htm
2017-11-29@['Item 5.02', 'Item 5.07']@/Archives/edgar/data/789019/000119312517357415/d485065d8k.htm
2017-10-26@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312517321202/d483053d8k.htm
2017-09-19@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312517288464/d447207d8k.htm
2017-08-03@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312517247395/d410488d8k.htm
2017-07-20@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312517232047/d425932d8k.htm
2017-06-13@['Item 5.03', 'Item 9.01']@/Archives/edgar/data/789019/000119312517203579/d347274d8k.htm
2017-04-27@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312517142963/d373233d8k.htm
2017-03-14@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312517082168/d303439d8k.htm
2017-01-30@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312517030734/d270302d8k.htm
2017-01-26@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312517019726/d338385d8k.htm
2016-12-08@['Item 2.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312516788575/d259484d8k.htm
2016-11-30@['Item 5.07', 'Item 9.01']@/Archives/edgar/data/789019/000119312516782569/d305147d8k.htm
2016-10-20@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312516742793/d274148d8k.htm
2016-09-20@['Item 5.03', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312516716834/d252287d8k.htm
2016-08-01@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312516673577/d236874d8k.htm
2016-07-19@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312516651176/d232602d8k.htm
2016-06-30@['Item 5.02']@/Archives/edgar/data/789019/000119312516643151/d226559d8k.htm
2016-07-01@['Item 5.03', 'Item 9.01']@/Archives/edgar/data/789019/000119312516641678/d219877d8k.htm
2016-06-11@['Item 1.01', 'Item 7.01', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312516619689/d116815d8k.htm
2016-05-25@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312516601931/d119007d8k.htm
2016-04-21@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312516550250/d177964d8k.htm
2016-03-15@['Item 5.03', 'Item 9.01']@/Archives/edgar/data/789019/000119312516508738/d165111d8k.htm
2016-01-28@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312516441813/d121006d8k.htm
2015-12-04@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312515395460/d221652d8k.htm
2015-12-02@['Item 5.07']@/Archives/edgar/data/789019/000119312515394364/d89470d8k.htm
2015-10-29@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312515363226/d88549d8k.htm
2015-10-26@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312515353706/d17875d8k.htm
2015-10-22@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312515350712/d33912d8k.htm
2015-09-29@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312515331408/d29775d8k.htm
2015-09-11@['Item 5.02']@/Archives/edgar/data/789019/000119312515318450/d37036d8k.htm
2015-08-07@['Item 5.03', 'Item 9.01']@/Archives/edgar/data/789019/000119312515282470/d92463d8k.htm
2015-07-21@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/789019/000119312515258359/d89094d8k.htm
2015-07-08@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/789019/000119312515247530/d54167d8k.htm
