Unnamed: 0|Unnamed: 0.1|Date_x|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|prctChangeOPEN|TargetProbability|Date_y|No Articles|Date_x|No_Articles_x|Date_y|No_Articles_y
27|27|2012-02-10|47.44|47.44|46.8|46.99|2417865|USD|27|0.9890000000000001|0.554753718417053|2012-07-10|1|2012-07-10|1|2012-07-10|1
28|28|2012-02-13|46.93|47.11|46.34|46.72|2103332|USD|28|1.001|0.5730813019663801|2012-07-12|1|2012-07-12|1|2012-07-12|1
29|29|2012-02-14|46.96|47.41|46.73|47.36|2482722|USD|29|1.013|0.5808930558415196|2012-07-16|1|2012-07-16|1|2012-07-16|1
30|30|2012-02-15|47.56|47.75|47.09|47.16|1856121|USD|30|0.9940000000000001|0.5565096455614836|2012-07-17|1|2012-07-17|1|2012-07-17|1
31|31|2012-02-16|47.28|48.62|47.25|48.45|1870823|USD|31|1.036|0.5798531053538308|2012-07-18|1|2012-07-18|1|2012-07-18|1
32|32|2012-02-17|48.99|49.02|48.08|48.46|1969019|USD|32|0.9940000000000001|0.5580308240645186|2012-07-19|1|2012-07-19|1|2012-07-19|1
33|33|2012-02-21|48.68|48.68|47.76|47.98|2234385|USD|33|0.9840000000000001|0.5683038837995342|2012-07-23|1|2012-07-23|1|2012-07-23|1
34|34|2012-02-22|47.88|47.93|47.47|47.73|1867664|USD|34|1.008|0.5500289594942392|2012-07-25|1|2012-07-25|1|2012-07-25|1
35|35|2012-02-23|48.26|48.29|47.64|48.03|2487330|USD|35|1.0|0.5280037647693975|2012-07-31|1|2012-07-31|1|2012-07-31|1
36|36|2012-02-24|48.25|48.57|48.0|48.09|1348607|USD|36|0.981|0.5208920927472412|2012-08-08|1|2012-08-08|1|2012-08-08|1
37|37|2012-02-27|47.33|48.05|47.22|47.85|1681886|USD|37|1.023|0.5418613184629261|2012-08-28|1|2012-08-28|1|2012-08-28|1
38|38|2012-02-28|48.4|49.61|48.37|49.57|2692758|USD|38|1.008|0.5136726085800889|2012-09-04|3|2012-09-04|3|2012-09-04|3
39|39|2012-02-29|48.77|48.89|47.21|47.3|2369767|USD|39|0.968|0.5183577347165513|2012-09-07|1|2012-09-07|1|2012-09-07|1
40|40|2012-03-01|47.22|47.52|47.01|47.14|1495970|USD|40|0.998|0.5633642729989018|2012-09-10|1|2012-09-10|1|2012-09-10|1
41|41|2012-03-02|47.14|47.21|46.75|46.94|1596318|USD|41|0.995|0.5642247451045127|2012-09-12|1|2012-09-12|1|2012-09-12|1
42|42|2012-03-05|46.89|46.93|46.31|46.78|1443469|USD|42|0.977|0.5809550771817463|2012-09-20|1|2012-09-20|1|2012-09-20|1
43|43|2012-03-06|45.8|46.6|45.78|46.46|3244511|USD|43|1.02|0.5646490613822989|2012-10-08|1|2012-10-08|1|2012-10-08|1
44|44|2012-03-07|46.71|47.58|46.65|47.4|1431727|USD|44|1.022|0.5829074402903729|2012-10-09|2|2012-10-09|2|2012-10-09|2
45|45|2012-03-08|47.73|48.34|47.45|48.1|1171816|USD|45|1.0090000000000001|0.5598846324085296|2012-10-11|1|2012-10-11|1|2012-10-11|1
46|46|2012-03-09|48.18|48.68|48.0|48.48|1144336|USD|46|1.003|0.5352891350547534|2012-10-12|1|2012-10-12|1|2012-10-12|1
47|47|2012-03-12|48.31|48.51|48.07|48.29|720040|USD|47|1.005|0.5352891350547534|2012-10-15|1|2012-10-15|1|2012-10-15|1
48|48|2012-03-13|48.56|49.51|48.56|49.44|1170094|USD|48|1.0090000000000001|0.5390834851541535|2012-10-16|1|2012-10-16|1|2012-10-16|1
49|49|2012-03-14|48.98|49.57|48.88|49.14|956470|USD|49|1.0070000000000001|0.5421705852436007|2012-10-17|5|2012-10-17|5|2012-10-17|5
50|50|2012-03-15|49.34|50.06|49.29|50.02|1242983|USD|50|1.013|0.5522335203697001|2012-10-18|3|2012-10-18|3|2012-10-18|3
51|51|2012-03-16|49.97|50.25|49.79|49.9|665051|USD|51|1.003|0.5328622686683139|2012-10-19|1|2012-10-19|1|2012-10-19|1
52|52|2012-03-19|50.14|50.57|49.87|50.21|733540|USD|52|0.991|0.5377874520880479|2012-10-22|1|2012-10-22|1|2012-10-22|1
53|53|2012-03-20|49.67|50.61|49.55|50.4|1258177|USD|53|1.022|0.5351396173943043|2012-10-23|1|2012-10-23|1|2012-10-23|1
54|54|2012-03-21|50.75|50.98|50.21|50.31|1998911|USD|54|0.9740000000000001|0.5204098967245792|2012-10-25|1|2012-10-25|1|2012-10-25|1
55|55|2012-03-22|49.43|49.85|49.27|49.64|1412853|USD|55|0.9990000000000001|0.5217714455207739|2012-10-26|1|2012-10-26|1|2012-10-26|1
56|56|2012-03-23|49.36|49.82|49.27|49.61|691567|USD|56|1.021|0.5217714455207739|2012-11-01|1|2012-11-01|1|2012-11-01|1
57|57|2012-03-26|50.38|50.89|50.26|50.82|1092987|USD|57|1.011|0.4987098164393904|2012-11-15|1|2012-11-15|1|2012-11-15|1
58|58|2012-03-27|50.95|51.13|50.71|50.89|1130824|USD|58|1.011|0.4807584714914655|2012-11-30|1|2012-11-30|1|2012-11-30|1
59|59|2012-03-28|51.51|51.53|50.35|50.77|1320514|USD|59|0.9840000000000001|0.4787840139600326|2012-12-04|1|2012-12-04|1|2012-12-04|1
60|60|2012-03-29|50.69|51.6|50.55|51.55|1371293|USD|60|1.026|0.4857348297067176|2012-12-05|1|2012-12-05|1|2012-12-05|1
61|61|2012-03-30|52.02|52.26|51.4|52.07|1519796|USD|61|1.003|0.459508809826734|2012-12-10|1|2012-12-10|1|2012-12-10|1
62|62|2012-04-02|52.2|52.93|51.97|52.71|1467632|USD|62|1.006|0.4581578081487523|2012-12-11|1|2012-12-11|1|2012-12-11|1
63|63|2012-04-03|52.53|52.73|51.65|51.88|1379716|USD|63|0.966|0.4567834186405648|2013-01-02|3|2013-01-02|3|2013-01-02|3
64|64|2012-04-04|50.74|50.9|49.54|50.04|2407508|USD|64|0.981|0.4613590697850858|2013-01-08|1|2013-01-08|1|2013-01-08|1
65|65|2012-04-05|49.78|50.1|49.69|49.84|1031917|USD|65|0.991|0.4677785146774625|2013-01-16|1|2013-01-16|1|2013-01-16|1
66|66|2012-04-09|49.35|50.18|49.15|49.92|617790|USD|66|1.0070000000000001|0.473186237490865|2013-01-17|1|2013-01-17|1|2013-01-17|1
67|67|2012-04-10|49.72|50.1|48.86|49.0|1046047|USD|67|0.987|0.4873283208899596|2013-01-25|2|2013-01-25|2|2013-01-25|2
68|68|2012-04-11|49.08|49.56|48.88|48.93|1766773|USD|68|1.014|0.4879830925870106|2013-01-28|1|2013-01-28|1|2013-01-28|1
69|69|2012-04-12|49.79|51.49|49.76|50.79|3326207|USD|69|1.021|0.4818371010024055|2013-01-31|1|2013-01-31|1|2013-01-31|1
70|70|2012-04-13|50.82|50.86|50.21|50.57|1659436|USD|70|0.9990000000000001|0.4534058643570549|2013-03-15|1|2013-03-15|1|2013-03-15|1
71|71|2012-04-16|50.77|51.53|50.56|51.24|1885934|USD|71|1.016|0.4850422563836105|2013-03-28|1|2013-03-28|1|2013-03-28|1
72|72|2012-04-17|51.59|52.1|51.25|51.33|2459709|USD|72|0.9620000000000001|0.458820039044261|2013-04-03|1|2013-04-03|1|2013-04-03|1
73|73|2012-04-18|49.65|51.47|49.58|51.19|3852038|USD|73|1.061|0.4786659002541218|2013-04-16|2|2013-04-16|2|2013-04-16|2
74|74|2012-04-19|52.69|53.33|51.48|51.98|2637208|USD|74|0.987|0.40717106411271936|2013-04-17|1|2013-04-17|1|2013-04-17|1
75|75|2012-04-20|52.01|52.52|51.41|51.5|2472529|USD|75|0.9740000000000001|0.4112230453929471|2013-04-19|1|2013-04-19|1|2013-04-19|1
76|76|2012-04-23|50.65|50.69|49.81|50.04|2218403|USD|76|1.003|0.4366919766784331|2013-04-25|2|2013-04-25|2|2013-04-25|2
77|77|2012-04-24|50.79|50.89|49.75|50.17|2166195|USD|77|1.011|0.4525558319104308|2013-04-26|1|2013-04-26|1|2013-04-26|1
78|78|2012-04-25|51.34|51.45|50.74|51.4|1408226|USD|78|1.014|0.4891286355300865|2013-05-20|1|2013-05-20|1|2013-05-20|1
79|79|2012-04-26|52.08|53.75|52.04|53.53|2589388|USD|79|1.024|0.4635553223404837|2013-05-23|1|2013-05-23|1|2013-05-23|1
80|80|2012-04-27|53.34|53.45|52.75|53.07|1329950|USD|80|0.983|0.4698041661901292|2013-06-04|1|2013-06-04|1|2013-06-04|1
81|81|2012-04-30|52.45|53.34|52.41|52.95|1286917|USD|81|1.011|0.469223977311735|2013-06-05|1|2013-06-05|1|2013-06-05|1
82|82|2012-05-01|53.02|53.6|52.83|53.22|780906|USD|82|0.987|0.4871064952033887|2013-06-25|1|2013-06-25|1|2013-06-25|1
83|83|2012-05-02|52.35|52.69|52.13|52.47|1519687|USD|83|0.998|0.4929322589535387|2013-07-29|4|2013-07-29|4|2013-07-29|4
84|84|2012-05-03|52.25|52.48|51.61|51.66|935027|USD|84|0.976|0.4935207108010798|2013-07-30|1|2013-07-30|1|2013-07-30|1
85|85|2012-05-04|51.02|51.4|50.24|50.47|768801|USD|85|0.9990000000000001|0.5137674368281481|2013-07-31|1|2013-07-31|1|2013-07-31|1
86|86|2012-05-07|50.97|51.36|50.64|51.09|1083594|USD|86|0.985|0.5220369145080269|2013-08-01|1|2013-08-01|1|2013-08-01|1
87|87|2012-05-08|50.19|50.71|49.6|50.53|1405899|USD|87|0.983|0.5359894192989871|2013-08-05|2|2013-08-05|2|2013-08-05|2
88|88|2012-05-09|49.33|50.09|49.12|49.8|1848321|USD|88|1.008|0.5617986705812336|2013-08-06|1|2013-08-06|1|2013-08-06|1
89|89|2012-05-10|49.72|50.03|49.23|49.65|2193898|USD|89|0.995|0.5308955763099754|2013-08-07|2|2013-08-07|2|2013-08-07|2
90|90|2012-05-11|49.49|51.21|49.48|50.3|2015518|USD|90|0.987|0.5262754226594618|2013-08-13|2|2013-08-13|2|2013-08-13|2
91|91|2012-05-14|48.83|49.36|48.49|48.98|1831399|USD|91|1.001|0.5251129565042967|2013-08-14|2|2013-08-14|2|2013-08-14|2
92|92|2012-05-15|48.9|49.68|48.83|49.3|1528457|USD|92|1.004|0.5284320152738488|2013-08-15|6|2013-08-15|6|2013-08-15|6
93|93|2012-05-16|49.09|49.13|48.06|48.1|1751563|USD|93|0.9740000000000001|0.5160054754105735|2013-08-16|1|2013-08-16|1|2013-08-16|1
94|94|2012-05-17|47.8|48.08|46.9|46.91|1166735|USD|94|0.991|0.5554644772813561|2013-08-19|1|2013-08-19|1|2013-08-19|1
95|95|2012-05-18|47.37|47.4|46.58|46.61|1974846|USD|95|0.9990000000000001|0.5740417404915283|2013-08-20|1|2013-08-20|1|2013-08-20|1
96|96|2012-05-21|47.3|48.17|46.99|48.06|1216831|USD|96|1.0270000000000001|0.5751089429902876|2013-08-22|2|2013-08-22|2|2013-08-22|2
97|97|2012-05-22|48.59|48.86|48.22|48.55|1152147|USD|97|0.988|0.5569880716005681|2013-08-26|1|2013-08-26|1|2013-08-26|1
98|98|2012-05-23|47.99|48.22|47.13|48.17|991188|USD|98|1.005|0.5511962391555644|2013-08-27|6|2013-08-27|6|2013-08-27|6
99|99|2012-05-24|48.21|48.5|47.61|48.0|554988|USD|99|0.9790000000000001|0.533215082695203|2013-08-28|1|2013-08-28|1|2013-08-28|1
100|100|2012-05-25|47.2|47.98|47.14|47.77|1096499|USD|100|1.044|0.5714617707873783|2013-08-29|1|2013-08-29|1|2013-08-29|1
101|101|2012-05-29|49.26|49.47|48.64|48.8|1059242|USD|101|0.973|0.5520420698107219|2013-08-30|2|2013-08-30|2|2013-08-30|2
102|102|2012-05-30|47.91|48.06|47.55|47.63|1504076|USD|102|0.996|0.5613937412796977|2013-09-03|2|2013-09-03|2|2013-09-03|2
103|103|2012-05-31|47.74|47.88|47.26|47.57|695381|USD|103|0.9690000000000001|0.5539270683089196|2013-09-04|1|2013-09-04|1|2013-09-04|1
104|104|2012-06-01|46.25|46.56|45.43|45.49|2147364|USD|104|0.993|0.5771195998994619|2013-09-05|2|2013-09-05|2|2013-09-05|2
105|105|2012-06-04|45.91|46.09|45.51|45.66|1189205|USD|105|1.01|0.5839276304506754|2013-09-11|5|2013-09-11|5|2013-09-11|5
106|106|2012-06-05|46.36|47.11|46.32|46.87|838789|USD|106|1.022|0.5824605581954176|2013-09-12|1|2013-09-12|1|2013-09-12|1
107|107|2012-06-06|47.39|49.18|47.38|49.16|1174638|USD|107|1.058|0.5997335122990822|2013-09-13|1|2013-09-13|1|2013-09-13|1
108|108|2012-06-07|50.16|50.17|49.03|49.1|1640944|USD|108|0.973|0.5754896922576449|2013-09-17|2|2013-09-17|2|2013-09-17|2
109|109|2012-06-08|48.83|49.83|48.81|49.74|1554977|USD|109|1.033|0.5760657032453453|2013-09-24|2|2013-09-24|2|2013-09-24|2
110|110|2012-06-11|50.43|50.69|49.4|49.49|1216857|USD|110|0.982|0.5624421437534072|2013-09-25|6|2013-09-25|6|2013-09-25|6
111|111|2012-06-12|49.52|50.9|49.35|50.82|1138817|USD|111|1.0390000000000001|0.5829778122625806|2013-09-26|5|2013-09-26|5|2013-09-26|5
112|112|2012-06-13|51.46|52.2|51.02|51.67|1935228|USD|112|0.997|0.5707901824423681|2013-09-27|1|2013-09-27|1|2013-09-27|1
113|113|2012-06-14|51.29|51.44|50.41|50.92|1326054|USD|113|0.9990000000000001|0.5831697380456183|2013-09-30|2|2013-09-30|2|2013-09-30|2
114|114|2012-06-15|51.26|51.96|51.21|51.85|948571|USD|114|1.01|0.5871794111473323|2013-10-02|1|2013-10-02|1|2013-10-02|1
115|115|2012-06-18|51.77|52.65|51.49|52.41|1648901|USD|115|1.013|0.5885795915639763|2013-10-07|1|2013-10-07|1|2013-10-07|1
116|116|2012-06-19|52.46|53.32|52.39|52.81|1091173|USD|116|1.008|0.5741984714308782|2013-10-08|1|2013-10-08|1|2013-10-08|1
117|117|2012-06-20|52.87|52.91|51.95|52.5|1288176|USD|117|1.0270000000000001|0.5512923019906504|2013-10-10|1|2013-10-10|1|2013-10-10|1
118|118|2012-06-21|54.28|54.44|52.29|52.48|1985015|USD|118|0.9590000000000001|0.5525526145217426|2013-10-15|2|2013-10-15|2|2013-10-15|2
119|119|2012-06-22|52.06|52.5|51.63|51.67|4729597|USD|119|0.987|0.5788022519359437|2013-10-16|1|2013-10-16|1|2013-10-16|1
120|120|2012-06-25|51.36|51.37|50.3|50.39|2054019|USD|120|0.985|0.5873520137379892|2013-10-21|1|2013-10-21|1|2013-10-21|1
121|121|2012-06-26|50.58|50.7|49.34|50.13|1809960|USD|121|1.0070000000000001|0.5814193684434914|2013-10-22|2|2013-10-22|2|2013-10-22|2
122|122|2012-06-27|50.92|51.22|50.56|50.97|1786416|USD|122|0.982|0.5837886165735239|2013-10-23|2|2013-10-23|2|2013-10-23|2
123|123|2012-06-28|49.99|50.62|49.91|50.57|763183|USD|123|1.05|0.5916183840283615|2013-10-25|1|2013-10-25|1|2013-10-25|1
124|124|2012-06-29|52.49|53.71|52.3|53.4|3151784|USD|124|1.028|0.5713181898987015|2013-10-29|5|2013-10-29|5|2013-10-29|5
125|125|2012-07-02|53.94|54.28|53.42|54.2|821402|USD|125|1.001|0.5612287205339562|2013-10-30|1|2013-10-30|1|2013-10-30|1
126|126|2012-07-03|53.99|54.91|53.86|54.65|408403|USD|126|0.991|0.5579219900108785|2013-10-31|2|2013-10-31|2|2013-10-31|2
127|127|2012-07-05|53.48|54.07|53.27|53.77|667872|USD|127|0.978|0.5596272135212135|2013-11-01|1|2013-11-01|1|2013-11-01|1
128|128|2012-07-06|52.3|52.53|51.29|51.32|1251278|USD|128|0.972|0.5800469546103387|2013-11-05|2|2013-11-05|2|2013-11-05|2
129|129|2012-07-09|50.85|50.93|50.2|50.33|2044260|USD|129|1.065|0.5974376182956795|2013-11-13|3|2013-11-13|3|2013-11-13|3
130|130|2012-07-10|54.13|55.35|54.0|54.6|7054060|USD|130|0.9990000000000001|0.5801052846225137|2013-11-14|2|2013-11-14|2|2013-11-14|2
131|131|2012-07-11|54.09|54.21|52.9|53.16|2272003|USD|131|0.99|0.5733217476775226|2013-11-15|3|2013-11-15|3|2013-11-15|3
132|132|2012-07-12|53.54|53.54|52.18|52.44|3336030|USD|132|0.982|0.5819609203057884|2013-11-18|2|2013-11-18|2|2013-11-18|2
133|133|2012-07-13|52.6|53.28|52.5|53.16|1472909|USD|133|1.012|0.5834706673726459|2013-11-19|2|2013-11-19|2|2013-11-19|2
134|134|2012-07-16|53.21|53.26|52.65|52.95|1034592|USD|134|1.006|0.5840425392085918|2013-11-20|2|2013-11-20|2|2013-11-20|2
135|135|2012-07-17|53.54|53.71|52.34|53.48|1230791|USD|135|1.0070000000000001|0.5656437725183828|2013-11-25|5|2013-11-25|5|2013-11-25|5
136|136|2012-07-18|53.91|56.93|53.75|56.67|2684805|USD|136|1.081|0.5619741833208488|2013-11-26|4|2013-11-26|4|2013-11-26|4
137|137|2012-07-19|58.25|58.28|57.26|57.9|2339324|USD|137|0.995|0.5117632069686654|2013-11-29|1|2013-11-29|1|2013-11-29|1
138|138|2012-07-20|57.96|58.33|57.19|57.61|1498215|USD|138|0.9740000000000001|0.5151510356392521|2013-12-02|2|2013-12-02|2|2013-12-02|2
139|139|2012-07-23|56.44|58.04|56.19|57.64|1536977|USD|139|1.002|0.5406867155111752|2013-12-03|2|2013-12-03|2|2013-12-03|2
140|140|2012-07-24|56.56|57.05|56.32|56.68|2759689|USD|140|1.024|0.5362254345909471|2013-12-09|3|2013-12-09|3|2013-12-09|3
141|141|2012-07-25|57.92|57.93|56.41|56.67|2182976|USD|141|1.01|0.5110262733990864|2013-12-11|5|2013-12-11|5|2013-12-11|5
142|142|2012-07-26|58.52|59.5|58.17|59.34|1889607|USD|142|1.023|0.5083022114430056|2013-12-13|1|2013-12-13|1|2013-12-13|1
143|143|2012-07-27|59.87|61.38|59.6|61.13|1511763|USD|143|1.0070000000000001|0.4807722711849492|2013-12-16|1|2013-12-16|1|2013-12-16|1
144|144|2012-07-30|60.27|61.48|60.27|61.06|2209415|USD|144|1.013|0.4601188329683612|2013-12-17|2|2013-12-17|2|2013-12-17|2
145|145|2012-07-31|61.04|61.42|59.69|59.72|2476224|USD|145|0.985|0.4632516522671006|2013-12-18|1|2013-12-18|1|2013-12-18|1
146|146|2012-08-01|60.13|60.17|58.65|58.71|1874909|USD|146|0.965|0.46586311213227294|2013-12-24|1|2013-12-24|1|2013-12-24|1
147|147|2012-08-02|58.02|58.77|57.62|58.01|2058113|USD|147|1.03|0.5239582320759973|2013-12-26|6|2013-12-26|6|2013-12-26|6
148|148|2012-08-03|59.78|60.82|59.61|60.36|2156852|USD|148|1.0070000000000001|0.5010856557619854|2013-12-27|2|2013-12-27|2|2013-12-27|2
149|149|2012-08-06|60.22|60.39|58.28|58.34|3008440|USD|149|1.003|0.4848183811814326|2013-12-30|1|2013-12-30|1|2013-12-30|1
150|150|2012-08-07|60.4|60.47|59.8|60.08|1412000|USD|150|0.975|0.4483076874574587|2014-01-03|1|2014-01-03|1|2014-01-03|1
151|151|2012-08-08|58.88|59.88|58.5|59.73|1517878|USD|151|1.012|0.4648014076018857|2014-01-06|1|2014-01-06|1|2014-01-06|1
152|152|2012-08-09|59.6|60.13|59.54|59.81|876095|USD|152|0.996|0.44038455326018894|2014-01-07|1|2014-01-07|1|2014-01-07|1
153|153|2012-08-10|59.38|59.91|59.21|59.82|486057|USD|153|1.002|0.4272731467614565|2014-01-17|1|2014-01-17|1|2014-01-17|1
154|154|2012-08-13|59.52|59.63|58.8|59.29|530582|USD|154|1.0070000000000001|0.4470539121496521|2014-01-21|2|2014-01-21|2|2014-01-21|2
155|155|2012-08-14|59.96|60.11|59.31|59.6|1136121|USD|155|0.995|0.41990369055226257|2014-01-22|1|2014-01-22|1|2014-01-22|1
156|156|2012-08-15|59.64|60.11|59.29|59.76|945034|USD|156|0.9940000000000001|0.4519415888601175|2014-01-23|1|2014-01-23|1|2014-01-23|1
157|157|2012-08-16|59.31|60.18|59.11|59.95|766354|USD|157|1.014|0.4519415888601147|2014-01-30|1|2014-01-30|1|2014-01-30|1
158|158|2012-08-17|60.12|60.31|59.72|60.3|561956|USD|158|0.9990000000000001|0.4416219922197434|2014-01-31|2|2014-01-31|2|2014-01-31|2
159|159|2012-08-20|60.04|60.49|59.83|60.19|654357|USD|159|1.018|0.4535325170863342|2014-02-05|1|2014-02-05|1|2014-02-05|1
160|160|2012-08-21|61.12|61.4|60.31|60.75|1233823|USD|160|0.9890000000000001|0.4428504838730765|2014-03-03|1|2014-03-03|1|2014-03-03|1
161|161|2012-08-22|60.44|61.21|60.35|61.13|781441|USD|161|1.003|0.4689440428401353|2014-03-04|1|2014-03-04|1|2014-03-04|1
162|162|2012-08-23|60.62|60.88|59.69|59.84|643096|USD|162|0.9840000000000001|0.4814034936925105|2014-03-12|1|2014-03-12|1|2014-03-12|1
163|163|2012-08-24|59.65|60.3|59.43|60.0|847757|USD|163|1.013|0.4774463794613138|2014-03-14|1|2014-03-14|1|2014-03-14|1
164|164|2012-08-27|60.4|60.41|59.72|60.26|864744|USD|164|0.9790000000000001|0.4533243713092373|2014-03-25|2|2014-03-25|2|2014-03-25|2
165|165|2012-08-28|59.16|59.16|58.08|58.46|2645221|USD|165|1.001|0.4547697419042282|2014-04-03|1|2014-04-03|1|2014-04-03|1
166|166|2012-08-29|59.23|59.56|58.77|59.19|937920|USD|166|0.995|0.44896399501085577|2014-04-07|1|2014-04-07|1|2014-04-07|1
167|167|2012-08-30|58.96|58.97|57.93|57.99|1444045|USD|167|0.9990000000000001|0.4539580964033585|2014-04-11|1|2014-04-11|1|2014-04-11|1
168|168|2012-08-31|58.88|59.14|58.23|58.96|826115|USD|168|1.002|0.441491157706115|2014-04-14|1|2014-04-14|1|2014-04-14|1
169|169|2012-09-04|58.98|59.05|57.95|58.29|832497|USD|169|0.997|0.4647681642550786|2014-04-15|1|2014-04-15|1|2014-04-15|1
170|170|2012-09-05|58.78|59.12|58.14|58.23|821982|USD|170|0.995|0.4479170770090459|2014-04-16|6|2014-04-16|6|2014-04-16|6
171|171|2012-09-06|58.49|60.28|58.45|60.1|1092741|USD|171|1.0070000000000001|0.4264881230609105|2014-04-17|2|2014-04-17|2|2014-04-17|2
172|172|2012-09-07|58.92|59.24|58.05|59.01|2894018|USD|172|0.9940000000000001|0.4449413992728743|2014-04-24|1|2014-04-24|1|2014-04-24|1
173|173|2012-09-10|58.55|58.61|57.5|57.56|1666957|USD|173|0.985|0.4752875393559019|2014-05-01|1|2014-05-01|1|2014-05-01|1
174|174|2012-09-11|57.65|58.27|57.44|57.7|964797|USD|174|1.016|0.4699608755724627|2014-05-06|1|2014-05-06|1|2014-05-06|1
175|175|2012-09-12|58.59|58.7|57.5|57.76|973959|USD|175|0.988|0.4831319823410384|2014-05-12|1|2014-05-12|1|2014-05-12|1
176|176|2012-09-13|57.9|58.58|57.49|58.32|1322448|USD|176|1.025|0.4909229883627786|2014-05-20|2|2014-05-20|2|2014-05-20|2
177|177|2012-09-14|59.35|60.41|59.05|59.33|1253158|USD|177|1.0070000000000001|0.4758502729066298|2014-06-11|2|2014-06-11|2|2014-06-11|2
178|178|2012-09-17|59.77|59.93|59.26|59.55|870481|USD|178|0.992|0.4853772722915624|2014-06-18|1|2014-06-18|1|2014-06-18|1
179|179|2012-09-18|59.3|59.3|58.34|58.57|1299290|USD|179|0.963|0.4877955815604183|2014-06-23|1|2014-06-23|1|2014-06-23|1
180|180|2012-09-19|57.12|57.54|56.61|56.66|3381826|USD|180|0.9940000000000001|0.5292062080853219|2014-06-24|1|2014-06-24|1|2014-06-24|1
181|181|2012-09-20|56.75|56.99|56.27|56.64|2815433|USD|181|0.988|0.5176585761757512|2014-06-30|1|2014-06-30|1|2014-06-30|1
182|182|2012-09-21|56.09|56.41|55.88|56.02|1918356|USD|182|0.981|0.535774891246628|2014-07-15|1|2014-07-15|1|2014-07-15|1
183|183|2012-09-24|55.0|55.27|54.37|54.41|2045263|USD|183|1.02|0.5364312501539246|2014-07-16|1|2014-07-16|1|2014-07-16|1
184|184|2012-09-25|56.09|56.5|55.32|55.47|2774772|USD|184|0.975|0.5258220976434052|2014-07-30|1|2014-07-30|1|2014-07-30|1
185|185|2012-09-26|54.66|54.92|53.83|54.69|2171987|USD|185|1.0270000000000001|0.529140635933976|2014-07-31|1|2014-07-31|1|2014-07-31|1
186|186|2012-09-27|56.12|56.53|55.4|56.32|1871400|USD|186|0.9940000000000001|0.5214801027757341|2014-08-08|1|2014-08-08|1|2014-08-08|1
187|187|2012-09-28|55.76|56.1|55.44|55.75|2119909|USD|187|1.003|0.5156764297948478|2014-08-12|1|2014-08-12|1|2014-08-12|1
188|188|2012-10-01|55.9|56.6|55.15|55.45|1309998|USD|188|1.012|0.5288580838765135|2014-09-10|1|2014-09-10|1|2014-09-10|1
189|189|2012-10-02|56.58|57.03|55.52|56.03|1757141|USD|189|1.0070000000000001|0.5060281644005878|2014-09-11|1|2014-09-11|1|2014-09-11|1
190|190|2012-10-03|56.95|57.22|56.57|57.07|1886754|USD|190|1.018|0.50422432132157|2014-09-12|1|2014-09-12|1|2014-09-12|1
191|191|2012-10-04|57.99|58.01|57.33|57.79|1498360|USD|191|1.0170000000000001|0.49756308673365|2014-09-17|1|2014-09-17|1|2014-09-17|1
192|192|2012-10-05|58.95|59.11|58.03|58.27|2326612|USD|192|0.9790000000000001|0.4944886824190175|2014-09-18|1|2014-09-18|1|2014-09-18|1
193|193|2012-10-08|57.7|57.74|56.9|57.13|1343109|USD|193|0.9840000000000001|0.5024825949221721|2014-09-23|1|2014-09-23|1|2014-09-23|1
194|194|2012-10-09|56.8|56.83|55.87|56.4|1848934|USD|194|0.981|0.5276065004330062|2014-09-24|1|2014-09-24|1|2014-09-24|1
195|195|2012-10-10|55.71|56.05|55.35|55.49|1011333|USD|195|0.9940000000000001|0.5548640439578185|2014-09-26|1|2014-09-26|1|2014-09-26|1
196|196|2012-10-11|55.35|56.02|54.88|55.08|1791917|USD|196|1.001|0.5610929343932656|2014-10-06|1|2014-10-06|1|2014-10-06|1
197|197|2012-10-12|55.4|55.9|54.9|55.03|3357493|USD|197|0.983|0.5579637870759471|2014-10-07|1|2014-10-07|1|2014-10-07|1
198|198|2012-10-15|54.48|54.95|53.89|54.84|1904399|USD|198|1.028|0.5881010086911066|2014-10-08|1|2014-10-08|1|2014-10-08|1
199|199|2012-10-16|56.03|56.19|55.52|55.65|2955813|USD|199|0.973|0.5741856062508763|2014-10-10|1|2014-10-10|1|2014-10-10|1
200|200|2012-10-17|54.54|54.67|50.61|52.01|18503822|USD|200|0.9590000000000001|0.5967192226381235|2014-10-14|1|2014-10-14|1|2014-10-14|1
201|201|2012-10-18|52.31|54.18|52.31|53.32|13391821|USD|201|1.03|0.6153670200864869|2014-10-15|3|2014-10-15|3|2014-10-15|3
202|202|2012-10-19|53.88|54.57|53.73|54.19|8227565|USD|202|1.037|0.5946723159769811|2014-10-16|1|2014-10-16|1|2014-10-16|1
203|203|2012-10-22|55.85|56.06|55.08|55.36|5877452|USD|203|0.976|0.5834852912821179|2014-10-31|1|2014-10-31|1|2014-10-31|1
204|204|2012-10-23|54.52|55.15|54.2|54.89|4052003|USD|204|1.036|0.6079591786181159|2014-11-04|1|2014-11-04|1|2014-11-04|1
205|205|2012-10-24|56.49|56.51|55.54|55.96|5489587|USD|205|1.001|0.5924740420296575|2014-12-04|1|2014-12-04|1|2014-12-04|1
206|206|2012-10-25|56.55|56.72|55.96|56.42|5069586|USD|206|1.001|0.6032123320887297|2014-12-19|1|2014-12-19|1|2014-12-19|1
