|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date
2012-01-03|9.52|9.62|9.37|9.44|398406|USD|0|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-04|9.35|9.43|9.11|9.2|335029|USD|1|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-05|9.15|9.17|8.9|8.92|1004090|USD|2|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-06|8.91|9.04|8.76|8.83|598727|USD|3|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-09|8.85|8.99|8.64|8.84|333028|USD|4|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-10|8.98|9.03|8.82|8.86|329218|USD|5|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-11|8.85|10.17|8.64|10.13|1592687|USD|6|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-12|10.12|10.31|9.88|10.27|679815|USD|7|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-13|10.13|10.23|9.9|10.01|405737|USD|8|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-17|9.81|10.24|9.77|10.16|863064|USD|9|DXCM|FY|2553000.0|79358000.0|81911000.0|12547000.0|8171000.0|14328000.0|104410000.0|15019000.0|0.0|0.0|0.0|79358000.0|0.0|1046000.0|16065000.0|0.0|120475000.0|6346000.0|0.0|0.0|1591000.0|6804000.0|14741000.0|6804000.0|281000.0|0.0|963000.0|1244000.0|0.0|15985000.0|0.001|-391124000.0|-80000.0|495693999.999|104490000.0|120475000.0|79358000.0|6804000.0|-2553000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|-12251000.0|764000.0|0.0|3580000.0|-10820000.0|-3544000.0|-1716000.0|301000.0|89669000.0|0.0|-11570000.0|-3549000.0|0.0|-24611000.0|24710000.0|4000.0|-3446000.0|0.0|47000.0|14970000.0|0.0|-14970000.0|47000.0|-1000.0|-14970000.0|2553000.0|17523000.0|-11570000.0|3549000.0|-15119000.0|2011-12-31|2011-12-31|2012-03-31|DXCM|FY|22421000.0|11728000.0|10693000.0|0.4769189599036617|9232000.0|13737000.0|0.0|0.0|22969000.0|34697000.0|1000.0|764000.0|-11487000.0|-0.5123321885732126|-12251000.0|-0.5464073859328308|1000.0|-12251000.0|-0.5464073859328308|-32000.0|-12251000.0|-0.5464073859328308|-0.18|-0.18|74200000.0|65564000.0|2011-12-31|2011-12-31|2012-03-31
