ActivePositions@Holders@Shares
Increased Positions@342@9,724,137
Decreased Positions@246@8,687,264
Held Positions@57@72,835,793
Total Institutional Shares@645@91,247,194
New Positions@145@2,498,970
Sold Out Positions@54@1,431,848
