Firm@To Grade@From Grade@Action
UBS@Neutral@@main
PiperJaffray@Underweight@Neutral@down
ThinkEquity@Buy@@init
UBS@Neutral@@main
Oppenheimer@Outperform@@main
Cantor Fitzgerald@Hold@@init
UBS@Neutral@@main
Oppenheimer@Perform@@main
UBS@Neutral@@main
Credit Suisse@Outperform@@init
Needham@Hold@Buy@down
Jefferies@Buy@@main
UBS@Neutral@@main
Needham@Buy@Hold@up
H.C. Wainwright@Buy@@init
Bank of America@Neutral@Underperform@up
UBS@Buy@Neutral@up
Bank of America@Underperform@@down
Cantor Fitzgerald@Hold@Sell@up
JP Morgan@Neutral@@main
Leerink Swann@Outperform@@main
PiperJaffray@Neutral@Underweight@up
Goldman Sachs@Sell@@init
Credit Suisse@Outperform@@init
Barclays@Overweight@@init
Cantor Fitzgerald@Buy@Hold@up
Barclays@Overweight@@main
JP Morgan@Neutral@@main
SunTrust Robinson Humphrey@Neutral@@init
Cantor Fitzgerald@Hold@Buy@down
Barclays@Overweight@@main
Morgan Stanley@Overweight@@init
Goldman Sachs@Neutral@Sell@up
Barclays@Equal-Weight@Overweight@down
Credit Suisse@Neutral@Outperform@down
Bank of America@Underperform@Neutral@down
Barclays@Equal-Weight@@main
Barclays@Overweight@Equal-Weight@up
Bank of America@Neutral@Underperform@up
JP Morgan@Neutral@@main
Morgan Stanley@Overweight@@main
Bank of America@Neutral@Neutral@main
JP Morgan@Overweight@Neutral@up
JP Morgan@Neutral@Neutral@main
Morgan Stanley@Overweight@Overweight@main
SunTrust Robinson Humphrey@Buy@Neutral@up
JP Morgan@Overweight@Overweight@main
Barclays@Overweight@Overweight@main
Barclays@Overweight@Overweight@main
RBC Capital@Outperform@Outperform@main
Piper Jaffray@Overweight@Neutral@up
Oppenheimer@Outperform@Perform@up
Piper Jaffray@Overweight@@main
Oppenheimer@Outperform@@main
H.C. Wainwright@Buy@@reit
Oppenheimer@Outperform@@main
Deutsche Bank@Hold@@main
RBC Capital@Outperform@@main
Oppenheimer@Outperform@@main
Guggenheim Securities@Neutral@Buy@down
Morgan Stanley@Equal-Weight@@main
Goldman Sachs@Buy@@main
H.C. Wainwright@Buy@@reit
Barclays@Equal-Weight@Overweight@down
Morgan Stanley@Equal-Weight@@main
Needham@Buy@@main
RBC Capital@Outperform@@main
Oppenheimer@Outperform@@main
BMO Capital@Outperform@@reit
Stifel@Hold@@main
SVB Leerink@Outperform@@main
Guggenheim@Buy@Neutral@up
SVB Leerink@Outperform@@main
Needham@Buy@@main
HC Wainwright & Co.@Buy@@main
Stifel@Hold@@main
RBC Capital@Outperform@@main
CFRA@Sell@@main
Morgan Stanley@Equal-Weight@@main
Oppenheimer@Outperform@@main
