ActivePositions@Holders@Shares
Increased Positions@324@6,200,374
Decreased Positions@438@6,835,014
Held Positions@90@54,539,076
Total Institutional Shares@852@67,574,464
New Positions@68@661,077
Sold Out Positions@137@767,607
