ActivePositions@Holders@Shares
Increased Positions@413@24,891,613
Decreased Positions@511@26,224,084
Held Positions@131@269,838,626
Total Institutional Shares@1,055@320,954,323
New Positions@93@6,004,655
Sold Out Positions@130@2,378,636
