palmOil@controversialWeapons@gambling@socialScore@nuclear@furLeather@alcoholic@gmo@catholic@socialPercentile@peerCount@governanceScore@environmentPercentile@animalTesting@tobacco@totalEsg@highestControversy@esgPerformance@coal@pesticides@adult@percentile@peerGroup@smallArms@environmentScore@governancePercentile@militaryContract
False@False@False@11.65@False@False@False@False@False@0@100@7.17@0@False@False@20.08@0@AVG_PERF@False@False@False@20.31@Software & Services@False@1.26@0@False
