Firm@To Grade@From Grade@Action
Bank oferica@Neutral@@main
Oppenheimer@Outperform@@main
Citigroup@Buy@@main
FBN Securities@Outperform@@main
Jefferies@Buy@@main
Deutsche Bank@Hold@@main
UBS@Buy@@main
Stephens & Co.@Overweight@@init
Wunderlich@Buy@@up
Jefferies@Buy@@main
UBS@Buy@@main
FBN Securities@Outperform@@main
Stifel Nicolaus@Buy@@main
FBN Securities@Outperform@@main
Oppenheimer@Outperform@@main
Bank of America@Neutral@@main
Deutsche Bank@Hold@@main
Citigroup@Buy@@main
Deutsche Bank@Hold@@main
Nomura@Buy@@main
JP Morgan@Neutral@@main
UBS@Buy@@main
JP Morgan@Overweight@Neutral@up
Bank of America@Buy@Neutral@up
Bank of America@Buy@@main
Standpoint Research@Hold@Buy@down
Jefferies@Buy@@main
Oppenheimer@Outperform@@main
Jefferies@Buy@@main
Nomura@Buy@@main
BMO Capital@Outperform@@main
Topeka@Buy@@main
Lazard@Neutral@Buy@down
Standpoint Research@Buy@Hold@up
Pacific Crest@Sector Perform@Outperform@down
Standpoint Research@Hold@Buy@down
Cowen & Co.@Outperform@Market Perform@up
Stifel Nicolaus@Buy@@main
Barclays@Overweight@@init
UBS@Neutral@Buy@down
Sterne Agee@Buy@@init
JP Morgan@Overweight@@main
Topeka@Buy@@main
UBS@Neutral@@main
Needham@Buy@Hold@up
Jefferies@Buy@@init
Deutsche Bank@Buy@@up
JP Morgan@Neutral@Overweight@down
Macquarie@Neutral@Outperform@down
Citigroup@Buy@@main
Jefferies@Buy@@main
Raymond James@Outperform@@main
Citigroup@Buy@@main
Evercore ISI Group@Hold@@init
JP Morgan@Underweight@Equal-Weight@down
Wunderlich@Buy@@init
Barclays@Equal-Weight@@init
JMP Securities@Market Perform@@init
OTR Global@Mixed@Positive@down
BTIG Research@Neutral@@init
Evercore ISI Group@Hold@@init
Evercore ISI Group@Hold@@init
Wells Fargo@Market Perform@Outperform@down
Barclays@Underweight@Equal-Weight@down
Bernstein@Underperform@@init
Goldman Sachs@Neutral@@init
Raymond James@Market Perform@Outperform@down
UBS@Neutral@@main
Deutsche Bank@Hold@@down
OTR GLobal@Mixed@Positive@down
Citigroup@Neutral@@main
JP Morgan@Neutral@@main
Baird@Neutral@@init
Guggenheim@Neutral@@init
PiperJaffray@Overweight@@init
First Analysis@Overweight@Equal-Weight@up
BTIG Research@Buy@Neutral@up
Morgan Stanley@Equal-Weight@Underweight@up
Cleveland Research@Buy@@up
Barclays@Equal-Weight@Underweight@up
PiperJaffray@Neutral@Overweight@down
Citigroup@Neutral@@main
Argus@Buy@@main
Stephens & Co.@Equal-Weight@Overweight@down
BTIG Research@Neutral@Buy@down
Cowen & Co.@Market Perform@Outperform@down
JP Morgan@Neutral@@main
Barclays@Equal-Weight@@main
UBS@Neutral@@main
JP Morgan@Neutral@Overweight@down
Wells Fargo@Market Perform@Outperform@down
JP Morgan@Neutral@Neutral@main
Morgan Stanley@Equal-Weight@Equal-Weight@main
Barclays@Equal-Weight@Equal-Weight@main
Credit Suisse@Neutral@Neutral@main
UBS@Neutral@Neutral@main
Macquarie@Neutral@Neutral@main
Argus@Buy@Hold@up
Argus@Hold@Buy@down
BTIG Research@Buy@Neutral@up
Stifel Nicolaus@Hold@Hold@main
Morgan Stanley@Equal-Weight@Equal-Weight@main
UBS@Neutral@Neutral@main
Credit Suisse@Neutral@Neutral@main
Credit Suisse@Neutral@Neutral@main
Morgan Stanley@Equal-Weight@Equal-Weight@main
OTR Global@Positive@Mixed@up
Barclays@Equal-Weight@Equal-Weight@main
Deutsche Bank@Hold@Hold@main
Oppenheimer@Outperform@Outperform@main
Bank of America@Underperform@Buy@down
Jefferies@Hold@Buy@down
OTR Global@Negative@Mixed@down
Barclays@Equal-Weight@@main
UBS@Neutral@@main
Morgan Stanley@Underweight@Equal-Weight@down
First Analysis@Neutral@Outperform@down
Baird@Neutral@@main
Goldman Sachs@Sell@Neutral@down
SunTrust Robinson Humphrey@Buy@Hold@up
Goldman Sachs@Sell@@main
Morgan Stanley@Underweight@@main
Cowen & Co.@Market Perform@@main
RBC Capital@Sector Perform@@main
Citigroup@Neutral@@main
Wells Fargo@Equal-Weight@@main
Morgan Stanley@Underweight@@main
