Firm@To Grade@From Grade@Action
Barclays@Overweight@@main
Oppenheimer@Outperform@@main
Deutsche Bank@Hold@@down
Mirae Asset@Buy@@main
Barclays@Overweight@@main
PiperJaffray@Overweight@@main
Credit Suisse@Outperform@@main
JP Morgan@Overweight@@main
Mirae Asset@Buy@@main
Mirae Asset@Buy@@main
Citigroup@Neutral@@init
Credit Suisse@Outperform@@main
PiperJaffray@Overweight@@main
Barclays@Overweight@@main
Oppenheimer@Outperform@@main
Deutsche Bank@Hold@@main
Nomura@Neutral@Reduce@up
Deutsche Bank@Hold@@main
Credit Suisse@Outperform@@main
Deutsche Bank@Buy@Hold@up
Deutsche Bank@Buy@@main
Bank of America@Buy@@main
HSBC@Overweight@Neutral@up
JP Morgan@Neutral@Overweight@down
Credit Suisse@Neutral@@init
Exane BNP Paribas@Buy@@init
Deutsche Bank@Hold@Buy@down
Deutsche Bank@Hold@Buy@down
TH Capital@Hold@Buy@down
Morgan Stanley@Overweight@@main
Standpoint Research@Buy@@init
Citigroup@Neutral@@init
China International Capital@Hold@Buy@down
Credit Suisse@Outperform@Neutral@up
Standpoint Research@Hold@@down
CICC@Buy@Hold@up
Citigroup@Buy@Neutral@up
Standpoint Research@Buy@Hold@up
Standpoint Research@Hold@Buy@down
Nomura@Neutral@@init
Macquarie@Outperform@@main
JP Morgan@Overweight@@main
Nomura@Buy@Neutral@up
Brean Capital@Buy@@init
Daiwa Capital@Buy@Outperform@up
Macquarie@Outperform@@main
Jefferies@Hold@@init
CLSA@Outperform@Underperform@up
Morgan Stanley@Overweight@@main
Jefferies@Buy@Hold@up
Standpoint Research@Buy@Hold@up
Standpoint Research@Reduce@Buy@down
Bank of America@Buy@@main
Nomura@Buy@Neutral@up
Daiwa Capital@Buy@Outperform@up
JP Morgan@Overweight@Underweight@up
Barclays@Equal-Weight@Equal-Weight@main
JP Morgan@Overweight@Overweight@main
Nomura@Buy@Buy@main
Barclays@Equal-Weight@Equal-Weight@main
Jefferies@Buy@Hold@up
Barclays@Equal-Weight@Equal-Weight@main
Nomura@Buy@Buy@main
Morgan Stanley@Overweight@Equal-Weight@up
UBS@Buy@Neutral@up
Barclays@Overweight@Equal-Weight@up
Barclays@Overweight@@main
Barclays@Overweight@@main
Goldman Sachs@Neutral@Buy@down
Citi@Buy@@main
Nomura@Buy@@main
Barclays@Overweight@@main
Nomura@Buy@@main
Goldman Sachs@Buy@Neutral@up
Barclays@Overweight@@main
B of A Securities@Buy@@reit
Barclays@Overweight@@main
CFRA@Buy@@main
Nomura Instinet@Buy@@main
Barclays@Overweight@@main
