Firm@To Grade@From Grade@Action
CLSA@Buy@@init
Nomura@Neutral@@init
Jefferies@Buy@@init
Cowen & Co.@Market Perform@@init
SunTrust Robinson Humphrey@Buy@@init
Bank of America@Neutral@@init
Oppenheimer@Outperform@@init
William Blair@Market Perform@@init
Jefferies@Buy@@main
Brean Capital@Buy@@init
Macquarie@Outperform@@init
Citigroup@Neutral@@init
Deutsche Bank@Hold@@init
Deutsche Bank@Hold@@init
Credit Suisse@Outperform@@init
Morgan Stanley@Overweight@Equal-Weight@up
William Blair@Outperform@Market Perform@up
Summit Research Partners@Hold@@init
Jefferies@Buy@@main
JP Morgan@Overweight@@init
Oppenheimer@Outperform@@main
Citigroup@Buy@Neutral@up
SunTrust Robinson Humphrey@Buy@@main
Morgan Stanley@Equal-Weight@Overweight@down
Macquarie@Outperform@@main
Goldman Sachs@Buy@@init
HSBC@Buy@@init
MKM Partners@Buy@@init
Nomura@Buy@Neutral@up
MKM Partners@Buy@@main
Credit Suisse@Neutral@Outperform@down
T.H. Capital@Hold@Buy@down
Jefferies@Buy@@main
Nomura@Buy@@main
Bank of America@Neutral@@main
MKM Partners@Neutral@Buy@down
Stifel@Buy@Buy@main
JP Morgan@Overweight@Neutral@up
Bank of America@Buy@Neutral@up
Bernstein@Market Perform@Underperform@up
MKM Partners@Buy@Neutral@up
UBS@Buy@Neutral@up
Wells Fargo@Outperform@@main
Nomura@Buy@@main
Morgan Stanley@Equal-Weight@Overweight@down
JP Morgan@Overweight@@main
KeyBanc@Overweight@Overweight@main
JP Morgan@Overweight@Overweight@main
Stifel Nicolaus@Buy@Buy@main
KeyBanc@Overweight@Overweight@main
Stifel Nicolaus@Buy@Buy@main
Nomura@Buy@Buy@main
UBS@Buy@Buy@main
UBS@Buy@Buy@main
KeyBanc@Sector Weight@Overweight@down
Macquarie@Neutral@Outperform@down
Nomura@Neutral@Buy@down
MKM Partners@Buy@Buy@main
UBS@Neutral@Buy@down
CLSA@Outperform@Underperform@up
JP Morgan@Overweight@Neutral@up
CICC@Buy@Hold@up
Nomura@Buy@Neutral@up
Mizuho@Neutral@@main
86 Research@Buy@Hold@up
Mizuho@Neutral@@main
UOB Kay Hian@Buy@Hold@up
UBS@Neutral@@main
Nomura@Buy@@main
Barclays@Overweight@Equal-Weight@up
Barclays@Overweight@@main
China Renaissance@Buy@Hold@up
JP Morgan@Overweight@@main
Benchmark@Buy@@main
Bernstein@Outperform@Market Perform@up
Morgan Stanley@Overweight@Equal-Weight@up
Mizuho@Buy@Neutral@up
Mizuho@Buy@@main
B of A Securities@Buy@@reit
Stifel@Hold@@main
Nomura@Buy@@main
CFRA@Buy@@main
