Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Consumer Services@Other Specialty Stores@$52.00@$59.51/$58.43@8,395,242@16,654,532@$59.17@$60.29/$25.77@86,195,079,605@105.2@69.61@$0.56@N/A@N/A@N/A@N/A@1.0
