ActivePositions@Holders@Shares
Increased Positions@313@115,912,635
Decreased Positions@267@84,040,721
Held Positions@90@428,709,496
Total Institutional Shares@670@628,662,852
New Positions@133@47,977,356
Sold Out Positions@63@7,380,478
