ActivePositions@Holders@Shares
Increased Positions@294@19,153,550
Decreased Positions@492@23,874,206
Held Positions@113@211,407,027
Total Institutional Shares@899@254,434,783
New Positions@67@2,951,048
Sold Out Positions@139@5,106,667
