ActivePositions@Holders@Shares
Increased Positions@302@15,663,364
Decreased Positions@428@14,740,561
Held Positions@95@109,912,677
Total Institutional Shares@825@140,316,602
New Positions@69@1,770,400
Sold Out Positions@122@1,316,746
