Firm@To Grade@From Grade@Action
UBS@Buy@@main
Deutsche Bank@Buy@@main
Barclays@Overweight@@main
Sterne Agee@Buy@Neutral@up
Deutsche Bank@Buy@@main
Canaccord Genuity@Buy@@main
Bank of America@Buy@@main
Barclays@Equal-Weight@Overweight@down
UBS@Buy@@main
Canaccord Genuity@Buy@@main
Sterne Agee@Buy@@main
Oppenheimer@Outperform@@main
UBS@Buy@@main
Brean Capital@Buy@@init
Lazard@Buy@@init
Lazard@Buy@@init
Raymond James@Strong Buy@Outperform@up
Canaccord Genuity@Buy@@main
Topeka@Buy@@init
Raymond James@Outperform@Strong Buy@down
Stephens & Co.@Overweight@Equal-weight@up
Topeka@Buy@@init
Standpoint Research@Buy@@init
Needham@@Hold@up
DA Davidson@Buy@@main
Barclays@Equal-Weight@@main
Raymond James@Strong Buy@Outperform@up
B. Riley@Buy@@up
Raymond James@Strong Buy@@main
DA Davidson@Buy@@main
Standpoint Research@Hold@Buy@down
Canaccord Genuity@Buy@@main
Ascendiant Capital@Buy@@init
Oppenheimer@Outperform@@main
Barclays@Equal-Weight@@main
Canaccord Genuity@Buy@@main
DA Davidson@Buy@@main
Raymond James@Strong Buy@@main
Brean Capital@Buy@@main
Barclays@Equal-Weight@@main
Barclays@Equal-Weight@@main
JMP Securities@Market Outperform@@main
Tigress Financial@Buy@Strong Buy@down
Canaccord Genuity@Buy@@main
MKM Partners@Buy@@init
Canaccord Genuity@Buy@@main
DA Davidson@Buy@@main
DA Davidson@Buy@@main
Ascendiant Capital@Buy@@main
Pacific Crest@Outperform@@main
Sterne Agee@Buy@@main
Barclays@Equal-Weight@@main
JMP Securities@Market Outperform@@main
Needham@Hold@Buy@down
Barclays@Equal-Weight@@main
Barclays@Equal-Weight@@main
Canaccord Genuity@Buy@@main
Topeka@Buy@@main
Brean Capital@Buy@@main
Stephens & Co.@Equal-Weight@Overweight@down
Pacific Crest@Outperform@@main
Oppenheimer@Outperform@@main
Barclays@Equal-Weight@@main
Mizuho@Buy@@init
Stephens & Co.@Equal-Weight@@main
Bank of America@Buy@@main
Stephens & Co.@Overweight@Equal-Weight@up
MKM Partners@Buy@@main
Pacific Crest@Overweight@@main
Citigroup@Buy@@init
Topeka@Buy@@main
Drexel Hamilton@Buy@@init
Chardan Capital@Buy@@init
Needham@Buy@Hold@up
Chardan Capital@Buy@@init
Goldman Sachs@Buy@Neutral@up
Citigroup@Neutral@Buy@down
Cowen & Co.@Market Perform@@init
Raymond James@Outperform@Strong Buy@down
Citigroup@Neutral@@main
CLSA@Underperform@@init
Citigroup@Buy@Neutral@up
Morgan Stanley@Underweight@@init
Mizuho@Neutral@Buy@down
Pacific Crest@Sector Weight@Overweight@down
CLSA@Outperform@Underperform@up
Charter Equity@Buy@Market Perform@up
Goldman Sachs@Neutral@Buy@down
Mizuho@Buy@Neutral@up
Pacific Crest@Overweight@Sector Weight@up
Bank of America@Buy@@main
Citigroup@Buy@Sell@up
Barclays@Overweight@@main
KeyBanc@Overweight@@main
Morgan Stanley@Underweight@@main
BMO Capital@Outperform@Market Perform@up
Canaccord Genuity@Buy@Buy@main
Standpoint Research@Buy@Hold@up
Mizuho@Neutral@Buy@down
JP Morgan@Neutral@Neutral@main
Canaccord Genuity@Buy@Buy@main
KeyBanc@Overweight@Overweight@main
B. Riley FBR@Buy@@main
B. Riley FBR@Buy@Buy@main
Raymond James@Market Perform@Outperform@down
Morgan Stanley@Underweight@Underweight@main
B. Riley FBR@Buy@Buy@main
Morgan Stanley@Underweight@Underweight@main
Morgan Stanley@Underweight@Underweight@main
Barclays@Overweight@Overweight@main
B. Riley FBR@Neutral@Buy@down
Bank of America@Neutral@Buy@down
Charter Equity@Market Perform@Buy@down
Citigroup@Neutral@Buy@down
Bank of America@Underperform@Neutral@down
Morgan Stanley@Equal-Weight@Underweight@up
KeyBanc@Sector Weight@Overweight@down
Nomura@Neutral@Buy@down
Oppenheimer@Market Perform@Outperform@down
Morgan Stanley@Equal-Weight@Equal-Weight@main
B. Riley FBR@Buy@Neutral@up
Macquarie@Neutral@Outperform@down
Citigroup@Neutral@Neutral@main
Canaccord Genuity@Buy@@main
UBS@Neutral@@main
B. Riley@Buy@@main
PiperJaffray@Overweight@@main
Argus Research@Hold@Buy@down
Barclays@Equal-Weight@Overweight@down
Raymond James@Outperform@Market Perform@up
Canaccord Genuity@Buy@@main
JP Morgan@Neutral@@main
BMO Capital@Outperform@@main
Cowen & Co.@Outperform@Market Perform@up
Cascend@Hold@@reit
B. Riley@Buy@@main
Cascend@Buy@@main
Morgan Stanley@Equal-Weight@@main
Canaccord Genuity@Hold@Buy@down
Raymond James@Outperform@@main
UBS@Neutral@@main
Barclays@Equal-Weight@@main
JP Morgan@Neutral@@main
Bank of America@Underperform@@main
B. Riley FBR@Buy@@main
Needham@Buy@@reit
Mizuho@Neutral@@main
Citigroup@Neutral@@main
Bank of America@Buy@Underperform@up
Morgan Stanley@Equal-Weight@@main
Cascend@Buy@@reit
Mizuho@Buy@Neutral@up
B. Riley FBR@Buy@@main
Benchmark@Buy@@main
Morgan Stanley@Equal-Weight@@main
Charter Equity@Buy@Market Perform@up
Needham@Buy@@main
Raymond James@Outperform@@main
Canaccord Genuity@Hold@@main
Baird@Outperform@@main
Loop Capital@Buy@@main
Craig-Hallum@Buy@@main
Mizuho@Buy@@main
Susquehanna@Neutral@@main
Citigroup@Neutral@@main
B. Riley FBR@Buy@@main
Canaccord Genuity@Buy@Hold@up
Baird@Outperform@@main
Morgan Stanley@Equal-Weight@@main
Argus Research@Buy@Hold@up
B. Riley FBR@Buy@@main
Morgan Stanley@Equal-Weight@@main
B. Riley FBR@Buy@@main
Raymond James@Outperform@@main
Canaccord Genuity@Buy@@main
Mizuho@Buy@@main
Charter Equity@Market Outperform@Market Perform@up
B. Riley FBR@Buy@@main
Citigroup@Neutral@@main
Wells Fargo@Overweight@@main
JP Morgan@Neutral@@main
UBS@Neutral@@main
