OWNER_NAME@DATE@SHARES_HELD@CHANGE(Shares)@CHANGE(%)@MARKET_VALUE
VANGUARD GROUP INC@03/31/2020@6,006,030@177,531@3.046%@$2,520,911
BLACKROCK INC.@03/31/2020@5,557,975@-350,547@-5.933%@$2,332,849
JPMORGAN CHASE & CO@03/31/2020@3,770,859@116,940@3.2%@$1,582,743
STATE STREET CORP@03/31/2020@3,335,440@-20,571@-0.613%@$1,399,984
D1 CAPITAL PARTNERS L.P.@03/31/2020@2,818,653@2,787,752@9021.559%@$1,183,073
