ActivePositions@Holders@Shares
Increased Positions@308@8,994,741
Decreased Positions@577@10,953,817
Held Positions@111@42,742,536
Total Institutional Shares@996@62,691,094
New Positions@73@2,823,194
Sold Out Positions@182@1,775,997
