Firm@To Grade@From Grade@Action
Wunderlich@Buy@@main
Pivotal Research@Buy@@main
Barclays@Overweight@@main
Wunderlich@Buy@@main
Barclays@Overweight@@main
Bank of America@Buy@@init
Wunderlich@Buy@@main
Citigroup@Buy@@main
Stifel Nicolaus@Buy@@main
Wunderlich@Buy@@main
Wunderlich@Buy@@main
Exane BNP Paribas@Outperform@@init
Jefferies@Buy@@init
Wunderlich@Buy@@main
Buckingham Research@Buy@@init
Citigroup@Buy@@main
Wunderlich@Buy@@main
Citigroup@Buy@@main
Nomura@Buy@@main
Bank of America@Neutral@Buy@down
Jefferies@Buy@@main
Citigroup@Buy@@main
Jefferies@Buy@@main
Nomura@Buy@@main
Jefferies@Buy@@main
Goldman Sachs@Buy@@main
Goldman Sachs@Buy@@main
Jefferies@Buy@@main
Macquarie@Outperform@@main
Morgan Stanley@Equal-Weight@Overweight@down
RBC Capital@Outperform@@main
Citigroup@Buy@@main
Barclays@Overweight@@main
Citigroup@Buy@@main
Citigroup@Buy@@main
Jefferies@Buy@@main
Credit Suisse@Neutral@Outperform@down
Redburn@Buy@@up
Morgan Stanley@Equal-Weight@@main
Barclays@Overweight@@main
Jefferies@Buy@@main
Morgan Stanley@Overweight@Equal-Weight@up
Buckingham@Buy@Buy@main
Citigroup@Buy@Buy@main
Citigroup@Buy@Buy@main
Bernstein@Outperform@Market Perform@up
Credit Suisse@Outperform@Neutral@up
Macquarie@Neutral@Outperform@down
UBS@Buy@Neutral@up
Bank of America@Underperform@Neutral@down
Citigroup@Sell@Buy@down
Barclays@Equal-Weight@Overweight@down
HSBC@Hold@Buy@down
Benchmark@Buy@@main
Barclays@Underweight@Equal-Weight@down
Benchmark@Buy@@main
Jefferies@Hold@Buy@down
Citigroup@Sell@@main
Benchmark@Buy@@main
Citigroup@Sell@@main
Exane BNP Paribas@Neutral@Underperform@up
New Street Research@Buy@Neutral@up
HSBC@Buy@Hold@up
B of A Securities@Buy@@main
Deutsche Bank@Buy@@main
